fas,Recall,F1,AUC,Accuracy,Precision
8+1,0.5714285714285714,0.5903318339740202,0.6861167002012072,0.5950627649720508,0.6105285516033073
8+1,0.8571428571428571,0.8323078584723407,0.9030612244897959,0.8224354405429877,0.8088714825788001
8+1,0.7142857142857143,0.7150477024853592,0.8763736263736264,0.7227414461324594,0.7158113181740283
8+1,0.8571428571428571,0.8215362863014251,0.810515873015873,0.8111738536562612,0.7887699925799647
8+1,1.0,0.8706743431291171,0.8382352941176471,0.8451321459349218,0.7709683542845978
8+1,0.8571428571428571,0.7810728059376467,0.7983193277310925,0.7495297331918171,0.7174043249177581
8+1,0.7142857142857143,0.7008026140924001,0.7760141093474426,0.7087568270985748,0.6878191065917272
8+1,0.8571428571428571,0.7810760667359155,0.8073308270676691,0.7628855621209941,0.7174098266619146
8+1,0.8571428571428571,0.8007923436063045,0.8482142857142857,0.7950106994177975,0.7513939995714782
8+1,0.8571428571428571,0.8008109996970878,0.8428571428571429,0.7881401785007899,0.751426851066049
8+1,0.5714285714285714,0.6206244941739333,0.7876447876447876,0.6505446251427899,0.6790892315783179
8+1,0.7142857142857143,0.7008545945982004,0.7032967032967032,0.703012298539525,0.6879192583463271
8+1,1.0,0.8706992875215892,0.8677606177606177,0.8514246389278854,0.7710074720582757
8+1,1.0,0.8758466718268819,0.9102564102564102,0.8619082834939591,0.7791167360152162
8+1,0.7142857142857143,0.6698277023486969,0.7457142857142858,0.6500829909207803,0.6479530718694435
8+1,1.0,0.8863409740428481,0.8841463414634146,0.8782701530963494,0.7958818214408743
8+1,1.0,0.8507469556742758,0.9383561643835616,0.8232499718793265,0.740260780578063
8+1,1.0,0.8758836361742498,0.9160231660231659,0.8582020311008727,0.7791752387567067
8+1,0.8571428571428571,0.8008615175395954,0.810126582278481,0.7936913628345432,0.7515158146291684
8+1,0.2857142857142857,0.33534129942033697,0.4295774647887324,0.4215733807294325,0.4058321273289149
8+1,1.0,0.8507491519962602,0.8311688311688312,0.8279304403380229,0.7402641063733126
8+1,1.0,0.8917069994860974,0.9357142857142856,0.8831986928608057,0.8045769476777559
8+1,0.8571428571428571,0.7860305375801327,0.7083333333333333,0.7632867933452303,0.7258138469791308
8+1,0.7142857142857143,0.6741542597659371,0.675983436853002,0.642415889719995,0.638292415505489
8+1,1.0,0.8707479815157741,0.8552631578947368,0.8534359808137353,0.7710838389153937
8+1,0.5714285714285714,0.5705087416626385,0.5989010989010989,0.5808203287120065,0.5695918684413438
8+1,0.7142857142857143,0.7009340236336283,0.8506493506493507,0.7010509602074241,0.7258054583639552
8+1,0.7142857142857143,0.7056139591318982,0.7052441229656419,0.7114868502227479,0.6971502365128481
8+1,0.8571428571428571,0.8059921430045224,0.8314285714285714,0.7948784529702041,0.7606025520087221
8+1,0.8571428571428571,0.8059946470144977,0.7952380952380953,0.7948792110695109,0.7606070118683286
8+1,0.7142857142857143,0.6963551736999526,0.6831501831501832,0.6964446773685039,0.6793028006871139
8+1,1.0,0.860700449049629,0.8898809523809523,0.8357798581693423,0.755464573238581
8+1,0.8571428571428571,0.7764583920895212,0.7910447761194029,0.7407444124900153,0.7096570433559317
8+1,0.7142857142857143,0.7103511452671055,0.599078341013825,0.6828022689925166,0.7064596851211423
8+1,0.7142857142857143,0.6962989268409403,0.7294117647058824,0.7097961975284409,0.6791957572346592
8+1,0.7142857142857143,0.7009431808508805,0.6569548872180451,0.6990601417844013,0.6880899720100746
8+1,1.0,0.8507929505427478,0.9085714285714286,0.8256522541457364,0.7403304312695964
8+1,0.5714285714285714,0.5823065798065366,0.6468253968253967,0.5841374942440132,0.5936067840543162
8+1,0.8571428571428571,0.7909298016878007,0.8151785714285714,0.7820644885463451,0.7342129083363892
8+1,0.7142857142857143,0.6873162405223031,0.8021978021978022,0.6832985522676419,0.6623092555935121
8+1,1.0,0.8557325884125219,0.8851351351351351,0.8312460201651041,0.74784318748127
8+1,0.42857142857142855,0.47812265102467,0.5837173579109063,0.5849802781313961,0.5406300357456559
8+1,0.5714285714285714,0.5946453454710368,0.6819960861056751,0.6073411399590236,0.6198285806495408
8+1,0.7142857142857143,0.6785839422363088,0.6679035250463822,0.6679834289511309,0.6462812043059822
8+1,0.7142857142857143,0.7300106863116753,0.74860853432282,0.7407431594877788,0.7464436132233271
8+1,0.8571428571428571,0.7861429932414742,0.8589065255731922,0.7770576682232732,0.7910266970202388
8+5,0.7142857142857143,0.7100559409541621,0.6805019305019304,0.7084909871943271,0.7058759674745118
8+5,0.7142857142857143,0.7006338538369985,0.7142857142857143,0.6970182961460987,0.687494051839941
8+5,0.7142857142857143,0.6611586092914921,0.7162162162162162,0.6341270195404942,0.6153873607910808
8+5,0.8571428571428571,0.7808743089405831,0.8646055437100213,0.7476590779369929,0.7170694855472677
8+5,0.8571428571428571,0.7620566789098602,0.7792207792207793,0.7378605859485443,0.6859604305258067
8+5,0.7142857142857143,0.7053031392559733,0.7336734693877551,0.6934394713115918,0.7252499886675472
8+5,0.8571428571428571,0.7955509915498441,0.8441558441558441,0.7842471006943001,0.7422173485173783
8+5,0.5714285714285714,0.5984535319334914,0.7124542124542125,0.626913048024313,0.6281616064943718
8+5,0.8571428571428571,0.7906156060932406,0.825187969924812,0.7761469916052001,0.7336715928099292
8+5,0.5714285714285714,0.5780046807669225,0.631578947368421,0.5885800085209557,0.5847339104931
8+5,0.8571428571428571,0.7808895274582078,0.7803030303030303,0.7458630642599116,0.7354034827337239
8+5,0.7142857142857143,0.7148516658604782,0.8078231292517006,0.7332839256602264,0.7154185149897215
8+5,0.8571428571428571,0.7857396277949813,0.8534798534798534,0.7725207743588643,0.7253179129577613
8+5,0.42857142857142855,0.4707646222575642,0.5234962406015038,0.524796135700104,0.5221729602385862
8+5,1.0,0.8603871814631049,0.9141048824593128,0.8430880204235657,0.7549820144772702
8+5,0.8571428571428571,0.7809459411517458,0.7884972170686456,0.7644061981375022,0.7171903036182345
8+5,1.0,0.8756998906728292,0.9285714285714286,0.8541392922352643,0.7788844663520359
8+5,0.7142857142857143,0.7348122174241484,0.8280075187969924,0.7457221027193671,0.7565533706149989
8+5,0.7142857142857143,0.6915378255471277,0.7491289198606272,0.6977988110789878,0.6701941236459928
8+5,1.0,0.87572289228976,0.8533834586466166,0.8599893678856534,0.778920860599307
8+5,1.0,0.8757304823298828,0.9077380952380952,0.8561582453075605,0.7789328702469005
8+5,0.8571428571428571,0.7907217314012585,0.7489795918367347,0.7668579753213776,0.7459387231062422
8+5,0.7142857142857143,0.7149463192392627,0.8214285714285714,0.7227455581414665,0.7156081472408764
8+5,0.8571428571428571,0.7858229114880043,0.7866795366795367,0.7664023563220502,0.7254598606767232
8+5,1.0,0.8705711144103879,0.8533333333333333,0.852337850425109,0.7708064894726959
8+5,0.5714285714285714,0.5820905973072329,0.5155677655677655,0.6005655737164897,0.5931580639053503
8+5,0.7142857142857143,0.7149778306597747,0.7965641952983725,0.7245563921457996,0.7156712896049476
8+5,0.7142857142857143,0.6826802369458286,0.7551020408163265,0.6745543084247809,0.653753182971434
8+5,0.7142857142857143,0.6961763540731528,0.7474489795918368,0.7079574633795847,0.6789625458344575
8+5,1.0,0.8758080772788484,0.8965884861407251,0.8511129954873844,0.8192813411629638
8+5,0.5714285714285714,0.6072186815301059,0.675146771037182,0.6277828812374362,0.6477916146496385
8+5,0.5714285714285714,0.6072152104469749,0.639921722113503,0.627783863802323,0.6477837138219308
8+5,0.5714285714285714,0.6028845093496934,0.5641821946169772,0.610383122396811,0.6380053590426221
8+5,0.42857142857142855,0.5086029446238627,0.6529175050301811,0.577328260674013,0.6253880336909909
8+5,1.0,0.8268231694343171,0.8598214285714285,0.7987063833748348,0.7047728423307158
8+5,0.8571428571428571,0.7907677384819544,0.8380952380952381,0.7746987477767138,0.7789908803724402
8+5,0.8571428571428571,0.8058368326207574,0.8028571428571428,0.7948314593942389,0.7603259787579866
8+5,0.5714285714285714,0.6205740136272287,0.6520146520146519,0.6597607659098228,0.6789683645258965
8+5,0.5714285714285714,0.6072245566040533,0.6180952380952379,0.6327763278090315,0.6478049876387642
8+5,0.8571428571428571,0.8007724668382787,0.8791208791208791,0.8086684790540133,0.7513590000637521
8+5,0.8571428571428571,0.7958131177644538,0.8057142857142857,0.7814389452515229,0.7426737957081765
8+5,0.8571428571428571,0.771638641420892,0.7733686067019401,0.7576545726122625,0.7016460018055803
8+5,0.5714285714285714,0.6116964385043375,0.6795366795366795,0.637023053068898,0.6580698066291971
8+5,1.0,0.8363354455805351,0.9023508137432188,0.8105761824175411,0.7187083617905423
8+5,0.7142857142857143,0.6872690520633092,0.7895238095238095,0.6769205838106837,0.6622216268507132
8+5,0.8571428571428571,0.8163165946863724,0.8498168498168498,0.8120626536630525,0.7792026730438112
8+5,0.8571428571428571,0.7670481706850673,0.8146473779385172,0.7479842033537248,0.6940918516468644
8+5,0.5714285714285714,0.5904257820669647,0.6539235412474849,0.5950525634024184,0.6107295586885899
8+5,1.0,0.8811270376109466,0.8782696177062375,0.8621862676315356,0.7875130307282927
8+5,0.8571428571428571,0.7764170373357152,0.7552380952380953,0.7546339501299887,0.7095879562590481
8+5,0.8571428571428571,0.7811941669465086,0.8224206349206349,0.7564415117867405,0.7176091157928446
8+5,0.5714285714285714,0.6206839901479452,0.7159468438538206,0.676711337678645,0.6792317145350211
8+5,0.5714285714285714,0.5904412175014261,0.6943942133815552,0.6162051725468988,0.6107625901844298
8+5,0.8571428571428571,0.8060184941824278,0.8518123667377399,0.7832613724462346,0.7606494869813144
8+5,0.8571428571428571,0.7909468496850157,0.86996336996337,0.7792049845373461,0.7342422902130741
8+5,0.8571428571428571,0.7860691323167178,0.8058350100603622,0.7616717739470859,0.7258796654510348
8+5,0.7142857142857143,0.7009644592168427,0.7326254826254825,0.6949986186814462,0.6881309835236065
8+5,0.8571428571428571,0.805997141712043,0.9066666666666666,0.7948799663633291,0.7606114551661406
8+5,0.8571428571428571,0.7812284528857548,0.7206632653061225,0.7265135339852755,0.7176669813201874
8+5,0.8571428571428571,0.7908874277472272,0.8317669172932329,0.7762427571928986,0.734139882410718
8+5,0.8571428571428571,0.7716763699971523,0.8515769944341373,0.7512536727964209,0.7017083933834857
8+5,1.0,0.8606402742035579,0.8,0.8210398809078426,0.7553718590517565
8+5,0.8571428571428571,0.8059118659076201,0.7956600361663653,0.8002148036861126,0.7604595845452644
8+5,1.0,0.8656334789545315,0.9267161410018552,0.8477696222415226,0.7630985778359678
8+5,0.7142857142857143,0.7103052347645649,0.7826961770623743,0.7024706737949221,0.7063688731967727
8+5,0.8571428571428571,0.811073794281367,0.9067460317460316,0.7974912701464092,0.7697043118969055
8+5,0.8571428571428571,0.8323301615639535,0.8272200772200773,0.8272365692139102,0.8089136131264592
8+5,1.0,0.8605971089789695,0.9011904761904762,0.821004293707848,0.7553053584125801
8+5,0.7142857142857143,0.7199095853364776,0.7781954887218046,0.7257105334298711,0.7256227173680531
8+5,1.0,0.8758185787048265,0.8980952380952381,0.8591111897320992,0.7790722761596548
8+5,0.8571428571428571,0.7577816000629635,0.799412915851272,0.7240544613298563,0.6790635566644225
8+5,0.8571428571428571,0.7859250662079726,0.7964285714285715,0.7755385345249424,0.7256340067241616
8+5,0.8571428571428571,0.781111265155213,0.8358070500927643,0.7644686979209243,0.7174692172352658
8+5,0.7142857142857143,0.6784021489032496,0.6735985533453888,0.6722890964565706,0.6459514893980481
8+5,0.8571428571428571,0.7958243985624049,0.6940298507462687,0.7690498451736266,0.7426934451023434
8+5,0.7142857142857143,0.7055342186519737,0.8015873015873016,0.6976594896460079,0.6969945756719463
8+5,0.8571428571428571,0.7623466997139601,0.7992277992277992,0.7326793761593641,0.6864305573400753
8+5,0.7142857142857143,0.7248611421379947,0.7800751879699248,0.7323732424947751,0.7514303865884071
8+5,0.5714285714285714,0.5903318339740202,0.6861167002012072,0.5950627649720508,0.6105285516033073
8+5,0.8571428571428571,0.8323078584723407,0.9030612244897959,0.8224354405429877,0.8088714825788001
8+5,0.7142857142857143,0.7150477024853592,0.8763736263736264,0.7227414461324594,0.7158113181740283
8+5,0.8571428571428571,0.8215362863014251,0.810515873015873,0.8111738536562612,0.7887699925799647
8+5,1.0,0.8706743431291171,0.8382352941176471,0.8451321459349218,0.7709683542845978
8+5,0.8571428571428571,0.7810728059376467,0.7983193277310925,0.7495297331918171,0.7174043249177581
8+5,0.7142857142857143,0.7008026140924001,0.7760141093474426,0.7087568270985748,0.6878191065917272
8+5,0.8571428571428571,0.7810760667359155,0.8073308270676691,0.7628855621209941,0.7174098266619146
8+5,0.7142857142857143,0.7199099121808743,0.6785714285714286,0.7328326270394634,0.7256233814735417
8+5,0.8571428571428571,0.8008109996970878,0.8428571428571429,0.7881401785007899,0.751426851066049
8+5,0.7142857142857143,0.7055281721712887,0.7876447876447876,0.7017429252822406,0.6969827737791288
8+5,0.7142857142857143,0.7008545945982004,0.7032967032967032,0.703012298539525,0.6879192583463271
8+5,1.0,0.8706992875215892,0.8677606177606177,0.8514246389278854,0.7710074720582757
8+5,1.0,0.8758466718268819,0.9102564102564102,0.8619082834939591,0.7791167360152162
8+5,0.7142857142857143,0.6698277023486969,0.7457142857142858,0.6500829909207803,0.6479530718694435
8+5,1.0,0.8863409740428481,0.8841463414634146,0.8782701530963494,0.7958818214408743
8+5,1.0,0.8507469556742758,0.9383561643835616,0.8232499718793265,0.740260780578063
8+5,1.0,0.8758836361742498,0.9160231660231659,0.8582020311008727,0.7791752387567067
8+5,0.8571428571428571,0.8008615175395954,0.810126582278481,0.7936913628345432,0.7515158146291684
8+5,0.2857142857142857,0.33534129942033697,0.4295774647887324,0.4215733807294325,0.4058321273289149
8+5,1.0,0.8507491519962602,0.8311688311688312,0.8279304403380229,0.7402641063733126
8+5,1.0,0.8917069994860974,0.9357142857142856,0.8831986928608057,0.8045769476777559
8+5,0.8571428571428571,0.7860305375801327,0.7083333333333333,0.7632867933452303,0.7258138469791308
8+5,0.7142857142857143,0.6741542597659371,0.6718426501035197,0.642415889719995,0.638292415505489
8+5,1.0,0.8707479815157741,0.8552631578947368,0.8534359808137353,0.7710838389153937
8+5,0.5714285714285714,0.5705087416626385,0.5989010989010989,0.5808203287120065,0.5695918684413438
8+5,0.7142857142857143,0.7009340236336283,0.8506493506493507,0.7010509602074241,0.7258054583639552
8+5,0.7142857142857143,0.7056139591318982,0.7052441229656419,0.7114868502227479,0.6971502365128481
8+5,0.8571428571428571,0.8059921430045224,0.8314285714285714,0.7948784529702041,0.7606025520087221
8+5,0.8571428571428571,0.8059946470144977,0.7952380952380953,0.7948792110695109,0.7606070118683286
8+5,0.7142857142857143,0.6963551736999526,0.6831501831501832,0.6964446773685039,0.6793028006871139
8+5,1.0,0.860700449049629,0.8898809523809523,0.8357798581693423,0.755464573238581
8+5,0.8571428571428571,0.7764583920895212,0.7910447761194029,0.7407444124900153,0.7096570433559317
8+5,0.7142857142857143,0.7103511452671055,0.599078341013825,0.6828022689925166,0.7064596851211423
8+5,0.7142857142857143,0.6962989268409403,0.7294117647058824,0.7097961975284409,0.6791957572346592
8+5,0.7142857142857143,0.7009431808508805,0.6569548872180451,0.6990601417844013,0.6880899720100746
8+5,1.0,0.8507929505427478,0.9085714285714286,0.8256522541457364,0.7403304312695964
8+5,0.42857142857142855,0.4781025967674977,0.5803571428571428,0.5253547638582542,0.5405787572471716
8+5,0.8571428571428571,0.7909298016878007,0.8151785714285714,0.7820644885463451,0.7342129083363892
8+5,0.7142857142857143,0.6873162405223031,0.8021978021978022,0.6832985522676419,0.6623092555935121
8+5,1.0,0.8557325884125219,0.8851351351351351,0.8312460201651041,0.74784318748127
8+5,0.42857142857142855,0.47812265102467,0.5837173579109063,0.5849802781313961,0.5406300357456559
8+5,0.5714285714285714,0.5946453454710368,0.6819960861056751,0.6073411399590236,0.6198285806495408
8+5,0.7142857142857143,0.6785839422363088,0.6679035250463822,0.6679834289511309,0.6462812043059822
8+5,0.7142857142857143,0.7300106863116753,0.74860853432282,0.7407431594877788,0.7464436132233271
8+5,0.8571428571428571,0.7861429932414742,0.8589065255731922,0.7770576682232732,0.7910266970202388
10+1,0.7142857142857143,0.7100559409541621,0.6805019305019304,0.7084909871943271,0.7058759674745118
10+1,0.7142857142857143,0.7006338538369985,0.7142857142857143,0.6970182961460987,0.687494051839941
10+1,0.7142857142857143,0.6611586092914921,0.7162162162162162,0.6341270195404942,0.6153873607910808
10+1,0.8571428571428571,0.7808743089405831,0.8646055437100213,0.7476590779369929,0.7170694855472677
10+1,0.8571428571428571,0.7620566789098602,0.7829313543599258,0.7378605859485443,0.6859604305258067
10+1,0.8571428571428571,0.7620715433672495,0.736734693877551,0.7251166516400811,0.7252499886675472
10+1,0.8571428571428571,0.7955509915498441,0.8441558441558441,0.7842471006943001,0.7422173485173783
10+1,0.5714285714285714,0.6070555771405701,0.7884615384615384,0.6400788560300822,0.6474204694778356
10+1,0.8571428571428571,0.7906156060932406,0.806390977443609,0.7761469916052001,0.7336715928099292
10+1,0.5714285714285714,0.5780046807669225,0.6325187969924813,0.5885800085209557,0.5847339104931
10+1,0.8571428571428571,0.8006214969496637,0.8268398268398268,0.7744486991289251,0.7510932182353603
10+1,0.7142857142857143,0.7148516658604782,0.8171768707482994,0.7332839256602264,0.7154185149897215
10+1,0.8571428571428571,0.7857396277949813,0.858974358974359,0.7725207743588643,0.7253179129577613
10+1,0.42857142857142855,0.4707646222575642,0.5234962406015038,0.524796135700104,0.5221729602385862
10+1,1.0,0.8705151037306696,0.9222423146473778,0.8561640187216019,0.7707186759256067
10+1,0.8571428571428571,0.7809459411517458,0.7532467532467533,0.7644061981375022,0.7171903036182345
10+1,1.0,0.8756998906728292,0.9285714285714286,0.8541392922352643,0.7788844663520359
10+1,0.8571428571428571,0.8161288070144239,0.8392857142857143,0.8095119655767166,0.7788605440515056
10+1,0.7142857142857143,0.6915378255471277,0.7491289198606272,0.6977988110789878,0.6701941236459928
10+1,1.0,0.87572289228976,0.8533834586466166,0.8599893678856534,0.778920860599307
10+1,1.0,0.8757304823298828,0.9077380952380952,0.8561582453075605,0.7789328702469005
10+1,0.8571428571428571,0.7907217314012585,0.7357142857142858,0.7668579753213776,0.7459387231062422
10+1,0.7142857142857143,0.7348307579356007,0.7655677655677655,0.7490650723593621,0.7565926794086911
10+1,0.8571428571428571,0.7858229114880043,0.7866795366795367,0.7664023563220502,0.7254598606767232
10+1,1.0,0.8705711144103879,0.8533333333333333,0.852337850425109,0.7708064894726959
10+1,0.5714285714285714,0.5861252700071842,0.6254578754578755,0.6071448968137616,0.6015979002672539
10+1,0.7142857142857143,0.7149778306597747,0.7902350813743219,0.7245563921457996,0.7156712896049476
10+1,0.7142857142857143,0.6826802369458286,0.7551020408163265,0.6745543084247809,0.653753182971434
10+1,0.7142857142857143,0.6961763540731528,0.7474489795918368,0.7079574633795847,0.6789625458344575
10+1,1.0,0.9024943900270659,0.8933901918976546,0.8865622822761023,0.8223141474869754
10+1,0.5714285714285714,0.6072186815301059,0.678082191780822,0.6277828812374362,0.6477916146496385
10+1,0.5714285714285714,0.6072152104469749,0.6545988258317026,0.627783863802323,0.6477837138219308
10+1,0.5714285714285714,0.5986185094245181,0.6677018633540373,0.6033912799153321,0.6285252436301001
10+1,0.5714285714285714,0.6028671361326514,0.6670020120724346,0.6157600776843085,0.6379664476592438
10+1,1.0,0.8409161232074112,0.8839285714285714,0.8181864107901733,0.7255006648305645
10+1,0.8571428571428571,0.7907677384819544,0.8476190476190476,0.7746987477767138,0.7789908803724402
10+1,0.8571428571428571,0.8058368326207574,0.7876190476190477,0.7948314593942389,0.7603259787579866
10+1,0.5714285714285714,0.6205740136272287,0.6602564102564102,0.6597607659098228,0.6789683645258965
10+1,0.5714285714285714,0.6205860082124213,0.6752380952380952,0.6529060603713699,0.6789970813964602
10+1,0.8571428571428571,0.7957517848481668,0.8728414442700156,0.8026091817929079,0.7425669717600356
10+1,0.8571428571428571,0.7908569923329031,0.7752380952380953,0.7747310036915314,0.7340874351039214
10+1,0.8571428571428571,0.7908604325841482,0.7716049382716049,0.7834478315646389,0.7340933632846878
10+1,0.5714285714285714,0.6116964385043375,0.6708494208494209,0.637023053068898,0.6580698066291971
10+1,1.0,0.8410821814584157,0.9050632911392404,0.8171080381962466,0.7257479072302625
10+1,0.7142857142857143,0.6917597807381998,0.779047619047619,0.6836271456908174,0.6706111806888165
10+1,0.8571428571428571,0.8163165946863724,0.8498168498168498,0.8120626536630525,0.7792026730438112
10+1,0.8571428571428571,0.7670481706850673,0.8110307414104883,0.7479842033537248,0.6940918516468644
10+1,0.5714285714285714,0.5904257820669647,0.6599597585513078,0.5950525634024184,0.6107295586885899
10+1,1.0,0.8811270376109466,0.8782696177062375,0.8621862676315356,0.7875130307282927
10+1,0.8571428571428571,0.7764170373357152,0.7552380952380953,0.7546339501299887,0.7095879562590481
10+1,0.8571428571428571,0.7811941669465086,0.8521825396825397,0.7564415117867405,0.7176091157928446
10+1,0.5714285714285714,0.6206839901479452,0.7109634551495017,0.676711337678645,0.6792317145350211
10+1,0.5714285714285714,0.5904412175014261,0.6943942133815552,0.6162051725468988,0.6107625901844298
10+1,0.8571428571428571,0.8060184941824278,0.8518123667377399,0.7832613724462346,0.7606494869813144
10+1,0.8571428571428571,0.7909468496850157,0.86996336996337,0.7792049845373461,0.7342422902130741
10+1,0.8571428571428571,0.7860691323167178,0.8058350100603622,0.7616717739470859,0.7258796654510348
10+1,0.7142857142857143,0.6741918542126512,0.7152509652509653,0.6544957179124831,0.6383598211301313
10+1,0.8571428571428571,0.805997141712043,0.8847619047619047,0.7948799663633291,0.7606114551661406
10+1,0.8571428571428571,0.7812284528857548,0.7206632653061225,0.7265135339852755,0.7176669813201874
10+1,0.8571428571428571,0.7908874277472272,0.8317669172932329,0.7762427571928986,0.734139882410718
10+1,0.7142857142857143,0.7055818780421983,0.8079777365491652,0.707667640264062,0.6970876071106524
10+1,1.0,0.8606402742035579,0.8309523809523809,0.8210398809078426,0.7553718590517565
10+1,0.8571428571428571,0.8059118659076201,0.7920433996383364,0.8002148036861126,0.7604595845452644
10+1,1.0,0.8656334789545315,0.9267161410018552,0.8477696222415226,0.7630985778359678
10+1,0.7142857142857143,0.7103052347645649,0.7847082494969819,0.7024706737949221,0.7063688731967727
10+1,0.8571428571428571,0.811073794281367,0.9107142857142856,0.7974912701464092,0.7697043118969055
10+1,0.8571428571428571,0.8323301615639535,0.8272200772200773,0.8272365692139102,0.8089136131264592
10+1,1.0,0.8605971089789695,0.8892857142857142,0.821004293707848,0.7553053584125801
10+1,0.7142857142857143,0.7102425802833542,0.7866541353383458,0.7123815777616882,0.7062449600664976
10+1,1.0,0.8706699580917389,0.8257142857142857,0.8524021987669609,0.7709614778515438
10+1,0.8571428571428571,0.7577816000629635,0.799412915851272,0.7240544613298563,0.6790635566644225
10+1,0.8571428571428571,0.7859250662079726,0.7723214285714286,0.7755385345249424,0.7256340067241616
10+1,0.8571428571428571,0.7859462850177722,0.8153988868274582,0.7710882807224909,0.7256701838380172
10+1,0.7142857142857143,0.6784021489032496,0.6735985533453888,0.6722890964565706,0.6459514893980481
10+1,0.7142857142857143,0.7199563844053618,0.6993603411513859,0.7082103341499053,0.7257178132518263
10+1,0.8571428571428571,0.7859491263241272,0.8333333333333334,0.7632535885892208,0.7256750282627771
10+1,0.8571428571428571,0.7623466997139601,0.7992277992277992,0.7326793761593641,0.6864305573400753
10+1,0.5714285714285714,0.6298601193526849,0.7265037593984962,0.6685300386561606,0.7016026442859207
10+1,0.5714285714285714,0.5903318339740202,0.6861167002012072,0.5950627649720508,0.6105285516033073
10+1,0.8571428571428571,0.8323078584723407,0.9030612244897959,0.8224354405429877,0.8088714825788001
10+1,0.7142857142857143,0.7150477024853592,0.8763736263736264,0.7227414461324594,0.7158113181740283
10+1,0.8571428571428571,0.8215362863014251,0.810515873015873,0.8111738536562612,0.7887699925799647
10+1,1.0,0.8706743431291171,0.8382352941176471,0.8451321459349218,0.7709683542845978
10+1,0.8571428571428571,0.7810728059376467,0.8046218487394958,0.7495297331918171,0.7174043249177581
10+1,0.8571428571428571,0.7762736648408124,0.7733686067019401,0.7640732561593416,0.7093484858751747
10+1,0.8571428571428571,0.7810760667359155,0.8073308270676691,0.7628855621209941,0.7174098266619146
10+1,0.7142857142857143,0.7199099121808743,0.6928571428571428,0.7328326270394634,0.7256233814735417
10+1,0.8571428571428571,0.8008109996970878,0.8428571428571429,0.7881401785007899,0.751426851066049
10+1,0.7142857142857143,0.700854805491271,0.7722007722007722,0.6949891158188317,0.6879196647068564
10+1,0.7142857142857143,0.7008545945982004,0.6996336996336996,0.703012298539525,0.6879192583463271
10+1,1.0,0.8656118227302818,0.8745173745173745,0.8446712134246075,0.7630649191123132
10+1,1.0,0.8758466718268819,0.9102564102564102,0.8619082834939591,0.7791167360152162
10+1,0.7142857142857143,0.6917179833815126,0.7628571428571429,0.6836217270069398,0.6705326236434882
10+1,1.0,0.8863409740428481,0.8841463414634146,0.8782701530963494,0.7958818214408743
10+1,1.0,0.8556588668582332,0.9481409001956947,0.8300480498839677,0.7477305866905597
10+1,1.0,0.8758836361742498,0.890926640926641,0.8582020311008727,0.7791752387567067
10+1,0.8571428571428571,0.8008615175395954,0.8155515370705244,0.7936913628345432,0.7515158146291684
10+1,0.2857142857142857,0.33534129942033697,0.4295774647887324,0.4215733807294325,0.4058321273289149
10+1,1.0,0.8507491519962602,0.8311688311688312,0.8279304403380229,0.7402641063733126
10+1,1.0,0.8917069994860974,0.9357142857142856,0.8831986928608057,0.8045769476777559
10+1,0.8571428571428571,0.7958773253551614,0.7281746031746033,0.7769741359823843,0.7462756931180324
10+1,0.7142857142857143,0.6741542597659371,0.6811594202898551,0.642415889719995,0.638292415505489
10+1,1.0,0.8707479815157741,0.8552631578947368,0.8534359808137353,0.7710838389153937
10+1,0.5714285714285714,0.5705087416626385,0.5989010989010989,0.5808203287120065,0.5695918684413438
10+1,0.7142857142857143,0.7009340236336283,0.8506493506493507,0.7010509602074241,0.7258054583639552
10+1,0.7142857142857143,0.7103474442297739,0.6826401446654611,0.718017533036336,0.7064523639624555
10+1,0.8571428571428571,0.8059921430045224,0.8314285714285714,0.7948784529702041,0.7606025520087221
10+1,0.8571428571428571,0.8059946470144977,0.7952380952380953,0.7948792110695109,0.7606070118683286
10+1,0.7142857142857143,0.6963551736999526,0.6831501831501832,0.6964446773685039,0.6793028006871139
10+1,1.0,0.860700449049629,0.8898809523809523,0.8357798581693423,0.755464573238581
10+1,0.8571428571428571,0.7764583920895212,0.8027718550106608,0.7407444124900153,0.7096570433559317
10+1,0.7142857142857143,0.7103511452671055,0.599078341013825,0.6828022689925166,0.7064596851211423
10+1,0.7142857142857143,0.6962989268409403,0.7067226890756302,0.7097961975284409,0.6791957572346592
10+1,0.7142857142857143,0.7009431808508805,0.6343984962406015,0.6990601417844013,0.6880899720100746
10+1,1.0,0.8707816837352959,0.9285714285714286,0.8524749842771615,0.7711366980086893
10+1,0.42857142857142855,0.4781025967674977,0.5803571428571428,0.5253547638582542,0.5405787572471716
10+1,0.8571428571428571,0.7909298016878007,0.8151785714285714,0.7820644885463451,0.7342129083363892
10+1,0.7142857142857143,0.6918058171538839,0.8269230769230769,0.6898715866351118,0.6706977152503497
10+1,1.0,0.8557325884125219,0.8976833976833977,0.8312460201651041,0.74784318748127
10+1,0.42857142857142855,0.4817469747381248,0.5890937019969278,0.5909631303003565,0.5499873569494415
10+1,0.5714285714285714,0.5946453454710368,0.7367906066536203,0.6073411399590236,0.6198285806495408
10+1,0.7142857142857143,0.6873872044154404,0.6614100185528757,0.6812126533324404,0.6624410562108919
10+1,0.7142857142857143,0.7300106863116753,0.7365491651205938,0.7407431594877788,0.7464436132233271
