,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
7029,2018-12-08,BERGSÅKER,7,DESERT RUNNER,v,5,Per Linderoth,2,"55,55","8,43 - 13,41",0,AUTOSTART,1640M,1640,"1.15,1",34 369,181122,Bergsåker,John Östman,0,2140,5,"16,5a","26,18",30',181106,Bergsåker,Per Linderoth,5,1640,6,"12,2a","8,95",30',181026,Bergsåker,Per Linderoth,2,2160,3,"14,4","14,20",30',181011,Gävle,Henrik Svensson,d,1640,6,4ag,"9,51",50',180917,Axevalla,Niclas Benzon,1,2140,10,"14,3a","1,47",10'
7030,2018-12-08,BERGSÅKER,7,O.P.'S FLIRT,v,9,Daniel Wäjersten,12,"66,95","11,25 - 17,91",0,AUTOSTART,1640M,1640,"1.15,2",15 831,181122,Bergsåker,Daniel Wäjersten,2,2140,7,"16,1a","20,39",30',181115,Bollnäs,Kenth Åkerlund,0,2160,5,"16,3g","5,97",25',181019,Umåker,Daniel Wäjersten,2,2180,4,"13,8","32,51",100',181012,Umåker,Daniel Wäjersten,5,2140,1,"13,6a","18,90",35',180615,Bergsåker,Clara Jonasson,0,1680,1,"20,1","7,45",30'
7031,2018-12-08,BERGSÅKER,7,VIC DE LUXE,v,6,Sandra Eriksson,1,"11,38","3,06 - 4,63",d,AUTOSTART,1640M,1640,ug,17 223,181124,Umåker,Sandra Eriksson,1,2140,3,"14,3","1,84",30',181110,Eskilstuna,Sandra Eriksson,6,2140,3,"13,5a","25,46",150',181103,Romme,Sandra Eriksson,0,2140,6,"13,4a","14,97",150',181019,Umåker,Sandra Eriksson,1,2180,2,"13,3","1,89",100',181012,Umåker,Sandra Eriksson,1,2140,5,"12,7a","3,55",35'
7032,2018-12-08,BERGSÅKER,1,LIVINGINMYDREAM,s,4,Kevin Oscarsson,3,"24,99","7,90",1,VOLTSTART,2140M,2140,"1.18,2",5 521,181127,Eskilstuna,Kevin Oscarsson,5,2160,2,"16,1","3,62",40',181119,Romme,Kevin Oscarsson,1,2140,10,"14,3a","8,16",10',181025,Gävle,Kevin Oscarsson,0,2140,3,"15,5a","61,17",75',181019,Solvalla,Jim Oscarsson,0,1660,3,"17,1g","14,98",40',181003,Solvalla,Lukas Svedin,4,2160,8,"15,6","29,02",30'
7033,2018-12-08,BERGSÅKER,1,MRS LINDY,s,4,Ulf Ohlsson,9,"8,49","3,04",2,VOLTSTART,2140M,2160,"1.17,7",21 763,181128,Solvalla,Ulf Ohlsson,5,2140,3,"13,5a","11,91",60',181121,Solvalla,Ulf Ohlsson,2,2140,7,"13,8a","3,71",60',181028,Solvalla,Ulf Ohlsson,6,2140,11,"12,9a","19,55",200',181021,Eskilstuna,Ulf Ohlsson,d,2140,10,11ag,"7,13",35',180907,Umåker,Ulf Ohlsson,5,2140,9,"14,2a","2,27",110'
7034,2018-12-08,BERGSÅKER,1,LIVI MISTRESS,s,4,Olli Koivunen,4,"23,84","4,94",3,VOLTSTART,2140M,2140,"1.18,5",8 818,181129,Bergsåker,Jan Ove Olsen,6,2140,11,"16,5a","14,28",30',181112,Östersund,Jan Ove Olsen,2,2140,15,"16,1a","4,70",25',181022,Bollnäs,Jan Ove Olsen,1,1640,4,"14,3a","3,91",10',181006,Skellefteå,Jan Ove Olsen,6,2160,5,"16,0","44,47",100',180923,Hagmyren,Jan Ove Olsen,0,2140,6,"16,5g","5,71",20'
7035,2018-12-08,BERGSÅKER,1,SELMA TÖLL,s,5,Tomas Pettersson,1,"18,98","4,51 - 7,34",4,VOLTSTART,2140M,2140,"1.18,6",10 284,181120,Gävle,Tomas Pettersson,4,1640,3,"14,6","2,58",25',181019,Solvalla,Tomas Pettersson,d,2160,7,ug,"8,33",40',181006,Skellefteå,Tomas Pettersson,5,2140,2,"15,2","10,17",125',180915,Hagmyren,Tomas Pettersson,2,2640,6,"15,3","11,96",125',180828,Solvalla,Christoffer Eriksson,3,2640,2,"15,3","6,16",40'
7036,2018-12-08,BERGSÅKER,1,GINNY WEASLEY,s,5,Robert Bergh,1,"8,01","2,20 - 3,33",5,VOLTSTART,2140M,2180,"1.17,2",35 112,181129,Gävle,Ulf Eriksson,0,1640,2,"13,5a","4,30",40',181006,Skellefteå,Jan Norberg,0,2180,1,"14,6","17,29",125',180921,Bergsåker,Per Lennartsson,1,2180,1,"14,4","1,82",30',180916,Östersund,Robert Bergh,2,2140,3,"12,8a","12,30",125',180908,Solänget,Ulf Eriksson,0,2160,6,ug,"13,98",125'
7037,2018-12-08,BERGSÅKER,1,BENITA,s,7,Patrick Wickman,1,"65,15","9,33 - 15,62",6,VOLTSTART,2140M,2160,"1.18,0",4 910,181129,Bergsåker,Patrick Wickman,6,2140,4,"14,5a","57,41",30',181017,Bergsåker,Sofia Frilén,d,2140,3,10ag,"70,13",125',181009,Bergsåker,Sofia Frilén,2,2140,10,"15,0a","12,45",10',180709,Rättvik,Sofia Frilén,0,2140,6,"14,9a","42,32",30',180621,Dannero,Sofia Frilén,5,2160,1,"15,6","13,86",40'
7038,2018-12-08,BERGSÅKER,1,VANESSA F.B.,s,4,Örjan Kihlström,8,"7,22","2,38 - 3,64",7,VOLTSTART,2140M,2160,"1.18,1",14 943,181114,Bergsåker,Ulf Eriksson,1,2140,1,"15,0","4,98",150',181101,Gävle,Ulf Ohlsson,4,2140,4,"15,9g","10,79",25',181017,Bergsåker,Emilia Leo,7,2160,12,"16,1","8,08",40',181001,Gävle,Ulf Ohlsson,8,2140,9,"15,8","12,35",25',180222,Italien,Matteo Zaccherini,1,1600,,"14,4a","2,90",
7039,2018-12-08,BERGSÅKER,1,MISS GOLDEN QUICK,s,6,Magnus A Djuse,3,"44,57","7,75 - 12,96",0,VOLTSTART,2140M,2160,"1.18,4",7 689,181127,Östersund,Ove A Lindqvist,2,2140,6,"15,8a","8,10",25',181114,Bergsåker,Jonathan Carre,7,2160,5,"16,1","98,95",100',181006,Skellefteå,Sandra Eriksson,0,3140,2,"16,6","84,20",200',180916,Östersund,Nina Dragsten Stene,5,2140,6,"15,5a","11,24",30',180908,Solänget,Magnus A Djuse,0,2140,6,"15,1g","60,92",125'
7040,2018-12-08,BERGSÅKER,1,WALKIE TALKIE,s,4,Per Linderoth,2,"4,24","1,61 - 2,04",0,VOLTSTART,2140M,2140,"1.19,2",19 342,181028,Solvalla,Per Linderoth,0,2140,3,"12,9a","84,89",200',181006,Bollnäs,Mats E Djuse,3,2140,4,"13,1a","5,08",50',180907,Umåker,Per Linderoth,4,2140,8,"14,1a","34,74",110',180825,Bergsåker,Per Linderoth,5,2640,5,"14,3a","7,33",125',180809,Bollnäs,Ulf Ohlsson,1,2140,9,"13,3a","4,65",50'
7041,2018-12-08,BERGSÅKER,1,BELLA ON TOUR,s,7,Mats E Djuse,10,"13,72","3,50 - 5,58",0,VOLTSTART,2140M,2160,"1.18,5",9 354,181114,Bergsåker,Fredrik Jonsson,2,2160,4,"14,5g","95,40",150',181101,Gävle,Mats E Djuse,0,2160,1,"16,2","27,08",25',181005,Östersund,Fredrik Jonsson,0,2160,6,ug,"11,92",30',180921,Bergsåker,Fredrik Jonsson,3,2160,1,"15,3g","6,16",30',180908,Solänget,Mats E Djuse,4,2140,2,"14,5","64,29",125'
7042,2018-12-08,BERGSÅKER,1,RITA C.D.,s,4,Kaj Widell,6,"4,43","1,67 - 2,17",0,VOLTSTART,2140M,2160,"1.18,5",21 096,181125,Örebro,Hans R Strömberg,0,2609,3,"15,5a","52,76",125',181106,Solvalla,Hans R Strömberg,3,2140,5,"13,3a","9,87",70',181016,Axevalla,Örjan Kihlström,0,2140,12,"13,8a","36,50",110',180822,Jägersro,Björn Goop,0,2140,6,"14,1a","8,96",100',180730,Rättvik,Hans R Strömberg,2,2640,13,"15,6a","3,09",20'
7043,2018-12-08,BERGSÅKER,1,SHEILAH LADAY,s,4,Peter G Norman,5,"16,85","3,21 - 5,09",0,VOLTSTART,2140M,2160,"1.18,6",13 537,181125,Örebro,Peter G Norman,2,2180,6,"15,0","9,50",30',181106,Solvalla,Peter G Norman,4,2140,7,"13,4a","24,48",70',181031,Solvalla,Peter G Norman,0,2140,4,"14,7a","62,44",60',180930,Solvalla,Kevin Oscarsson,7,2160,1,"14,2","71,98",40',180917,Gävle,Peter G Norman,6,2680,3,"17,2","5,73",25'
7044,2018-12-08,BERGSÅKER,1,COMEWITHAFLASH,s,5,Samu Sundqvist,7,"18,12","3,54 - 5,66",0,VOLTSTART,2140M,2160,"1.18,7",12 565,181017,Bergsåker,Samu Sundqvist,0,2140,7,"14,5a","47,24",125',181006,Skellefteå,Samu Sundqvist,4,2160,4,"14,5","27,18",125',180920,Boden,Samu Sundqvist,2,1660,1,"13,4","34,29",100',180920,Boden,Samu Sundqvist,3,1640,3,"13,2a","3,74",30',180908,Solänget,Samu Sundqvist,4,1640,4,"11,3a","52,04",125'
7045,2018-12-08,BERGSÅKER,1,SO GÅ IMPONERA,s,6,Mats Bucht,4,"58,84","12,40 - 20,81",0,VOLTSTART,2140M,2160,"1.18,8",6 519,181117,Umåker,Mats Bucht,3,2140,4,"15,1a","3,15",10',181018,Hagmyren,Oskar Kylin Blom,6,2160,3,"15,5","5,68",10',180908,Solänget,Peter Ingves,7,2140,8,"14,6","46,30",125',180810,Umåker,Felicia Hägglund,0,2160,1,"17,5","23,48",10',180730,Solänget,Emilia Hägglund,5,2160,2,"16,2","30,51",30'
7046,2018-12-08,BERGSÅKER,1,FUDGE ÅS,s,6,Ville Karhulahti,2,"31,49","5,84 - 9,65",0,VOLTSTART,2140M,2160,"1.19,1g",7 813,181122,Bollnäs,Troels Andersen,3,2160,6,"15,7","1,86",10',181105,Färjestad,Troels Andersen,d,2140,10,10ag,"9,09",50',181020,Örebro,Erik Adielsson,5,2160,3,"14,9","15,01",125',181006,Skellefteå,Claes Sjöström,0,2160,5,"14,9g","56,22",125',180824,Bergsåker,Nicklas Westerholm,4,1640,10,"12,8a","16,19",100'
7047,2018-12-08,BERGSÅKER,2,YRR,v,6,Robert Bergh,2,"3,05","1,69",1,AUTOSTART,2140M,2140,"1.17,4",8 433,181124,Umåker,Oskar Florhed,1,3160,7,"16,8","2,91",30',181116,Romme,Per Lennartsson,2,3140,6,"15,7","9,85",35',180615,Bergsåker,Martin P Djuse,5,2140,9,"15,2a","5,11",30',180608,Östersund,Mats E Djuse,0,2140,11,"18,7ag","6,22",25',180524,Östersund,Martin P Djuse,3,2140,2,"14,1a","5,86",25'
7048,2018-12-08,BERGSÅKER,2,SCARPETTA,h,4,Jimmy H Andersson,4,"13,08","2,58",2,AUTOSTART,2140M,2140,"1.17,4",15 348,181129,Bergsåker,Kaj Widell,1,2140,3,"14,3a","4,41",30',181122,Bergsåker,Jimmy H Andersson,4,2140,12,"15,0a","10,20",30',181106,Bergsåker,Ulf Eriksson,3,2140,10,"15,3a","4,08",30',181017,Bergsåker,Jimmy H Andersson,3,2660,2,"14,6g","51,52",40',180719,Bergsåker,Mari Edenström,6,2640,6,"16,4a","4,53",30'
7049,2018-12-08,BERGSÅKER,2,GLOBAL UNDECIDED,v,4,Jorma Kontio,9,"6,05","2,07",3,AUTOSTART,2140M,2140,"1.17,8",20 235,181006,Skellefteå,Ulf Ohlsson,6,2140,10,"14,0a","5,09",125',180908,Solänget,Ulf Eriksson,d,2640,12,5a,"4,78",125',180824,Bergsåker,Jorma Kontio,1,2140,3,"13,1a","3,11",100',180724,Solvalla,Jorma Kontio,4,2640,2,"15,6ag","2,16",60',180707,Halmstad,Jorma Kontio,5,1640,6,"12,4a","3,66",125'
7050,2018-12-08,BERGSÅKER,2,RAMON DEKKERS,v,5,Örjan Kihlström,3,"5,22","1,65 - 2,18",4,AUTOSTART,2140M,2140,"1.18,0",15 338,181124,Solvalla,Ulf Eriksson,0,2140,4,uag,"29,23",250',181110,Eskilstuna,Ulf Eriksson,2,2640,5,"14,4","31,02",125',181013,Åby,Jenny A Björk,2,2140,3,"13,1a","11,88",125',180930,Solvalla,Preben Sövik,0,2140,10,"14,4a","23,28",100',180921,Bergsåker,Per Lennartsson,1,1640,2,"12,6a","1,88",30'
7051,2018-12-08,BERGSÅKER,2,VIKTOR BARSK,v,9,Ulf Ohlsson,10,"44,62","4,61 - 7,15",5,AUTOSTART,2140M,2140,"1.18,4",3 504,181124,Umåker,Susanne H Osterling,4,1640,10,"15,5","24,39",30',181023,Östersund,Mats E Djuse,3,2140,2,"16,0","5,44",25',181011,Gävle,Mats Holmstedt,1,2140,1,"14,4a","28,85",50',180929,Umåker,Mats E Djuse,6,2160,10,"17,1","61,03",30',180918,Solänget,Hans Bergh,4,2160,1,"15,8","38,00",25'
7052,2018-12-08,BERGSÅKER,2,BELLA THE BOMBER,s,5,Mika Forss,11,"29,72","3,99 - 6,13",6,AUTOSTART,2140M,2140,"1.18,6",7 294,181124,Åbo,Jukka Torvinen,6,2600,,"17,6a","55,10",,181110,Vermo,Jukka Torvinen,6,2100,,"17,3a","8,90",,181027,Pori,Hannu Torvinen,1,1600,,"13,5a","23,50",,181020,Boden,Petteri Joki,1,2160,12,"16,3","34,93",25',181006,Skellefteå,Petteri Joki,4,2160,1,"15,5","40,85",100'
7053,2018-12-08,BERGSÅKER,2,TRUST DE LUXE,v,8,Kevin Oscarsson,8,"56,84","5,80 - 9,01",7,AUTOSTART,2140M,2140,"1.19,0",7 877,181122,Bollnäs,Jenni H Åsberg,2,2160,6,"15,5","1,76",25',181107,Solvalla,Anna Erixon,2,2140,5,"15,0a","35,09",40',181005,Rättvik,Jenni H Åsberg,3,2160,1,"16,8","5,95",20',180906,Gävle,Jenni H Åsberg,5,2140,5,"16,4a","1,84",30',180824,Bergsåker,Jenni H Åsberg,2,2140,9,"15,1a","2,34",50'
7054,2018-12-08,BERGSÅKER,2,SPECIAL MAJOR,h,4,Magnus A Djuse,6,"5,80","1,83 - 2,58",0,AUTOSTART,2140M,2140,"1.19,3g",8 584,181124,Umåker,Magnus A Djuse,1,1640,3,"14,3","4,27",30',181111,Eskilstuna,Jonathan Carre,d,2140,12,10ag,"28,25",50',181103,Romme,Mika Forss,0,3140,3,"16,9","34,36",125',181017,Bergsåker,Magnus A Djuse,1,2640,3,"14,8","34,54",40',180929,Umåker,Tore Sandberg,0,2140,12,"17,1a","10,97",30'
7055,2018-12-08,BERGSÅKER,2,BIONICLE MAN,v,7,Mats E Djuse,1,"26,70","3,21 - 4,86",0,AUTOSTART,2140M,2140,dist,4 864,181127,Östersund,Mats E Djuse,4,1640,10,"14,6a","7,38",25',181114,Bergsåker,Emilia Leo,1,1660,4,"14,8","8,80",40',181106,Bergsåker,Micael Melander,0,2140,6,"17,5a","32,85",30',181017,Bergsåker,Magnus A Djuse,4,2160,2,"15,6","8,99",40',180929,Umåker,Magnus A Djuse,1,2160,5,"16,7","21,35",30'
7056,2018-12-08,BERGSÅKER,2,VISCOUNT,h,4,Jörgen Westholm,5,"5,92","2,07 - 2,98",d,AUTOSTART,2140M,2140,9g,23 964,181125,Örebro,Oskar J Andersson,0,2100,2,"14,7a","8,33",125',181111,Eskilstuna,Jörgen Westholm,0,2140,9,"16,1ag","18,47",100',181025,Gävle,Jörgen Westholm,d,2640,2,10g,"6,76",30',180603,Axevalla,Oskar J Andersson,1,2640,4,"15,3a","4,45",125',180519,Gävle,Jörgen Westholm,6,2140,11,"13,1a","23,87",125'
7057,2018-12-08,BERGSÅKER,3,MÅNPRINSEN A.M.,h,11,Gunnar Melander,2,"1,24","1,09",1,VOLTSTART,2140M,2180,"1.26,2",82 432,181120,Solvalla,Gunnar Melander,1,2140,6,"23,0a","1,14",100',181017,Bergsåker,Gunnar Melander,1,1640,5,"20,7","2,15",100',180825,Bergsåker,Gunnar Melander,1,2640,5,"22,2a","1,24",250',180811,Åby,Gunnar Melander,1,1640,2,"19,0a","1,84",200',180725,Östersund,Gunnar Melander,1,2140,6,"21,4a","1,46",150'
7058,2018-12-08,BERGSÅKER,3,JÄRVSÖODIN,h,5,Ulf Ohlsson,2,"7,15","1,40",2,VOLTSTART,2140M,2140,"1.28,3",20 941,181108,Bollnäs,Ulf Ohlsson,2,2160,3,"25,0","3,46",50',181017,Bergsåker,Ulf Ohlsson,1,2640,6,"26,7a","1,56",40',181006,Skellefteå,Ulf Ohlsson,1,2180,1,"25,3","4,26",100',180812,Dannero,Jan-Olov Persson,4,2200,2,"25,3","2,29",150',180731,Hagmyren,Jan-Olov Persson,1,2160,6,"25,2","1,47",22'
7059,2018-12-08,BERGSÅKER,3,TANGEN HAAP,h,9,Björn Karlsson,4,"20,07","1,77",3,VOLTSTART,2140M,2180,"1.27,6",23 409,181120,Solvalla,Björn Karlsson,3,2140,2,"23,2a","24,68",100',181109,Umåker,Björn Karlsson,1,2140,2,"24,4","2,19",50',181017,Bergsåker,Björn Karlsson,6,1640,9,"22,4","59,46",100',180913,Boden,Björn Karlsson,1,2160,1,"24,6","2,09",25',180518,Skellefteå,Björn Karlsson,1,2200,1,"24,0","1,95",25'
7060,2018-12-08,BERGSÅKER,3,BJÖRLIFANT,h,6,Kevin Oscarsson,3,"33,87","2,38 - 7,37",4,VOLTSTART,2140M,2140,"1.29,5g",15 968,181129,Bergsåker,Ulf Ohlsson,2,2140,11,"26,0a","5,04",30',181116,Romme,Ulf Ohlsson,2,2140,8,"24,3a","4,67",50',181108,Bollnäs,Ulf Eriksson,3,2160,10,"25,1","13,90",50',181011,Gävle,Ulf Ohlsson,5,2160,6,"25,6g","5,92",50',180923,Hagmyren,Ulf Eriksson,5,2140,9,"27,6ag","1,51",20'
7061,2018-12-08,BERGSÅKER,3,BRENNE BRAKAR,h,5,Tomas Pettersson,6,"96,11","4,79 - 16,70",4,VOLTSTART,2140M,2140,"1.29,5",14 974,181201,Bollnäs,Kenth Åkerlund,4,2640,1,"28,6","21,99",35',181116,Romme,Per Lennartsson,0,2140,2,"25,2a","25,40",50',181108,Bollnäs,Ola Åsebö,0,2160,6,"26,8g","28,06",50',181025,Gävle,Per Lennartsson,3,2640,2,"25,8a","26,61",50',181019,Umåker,Ola Åsebö,d,2160,3,15g,"15,59",50'
7062,2018-12-08,BERGSÅKER,3,SMEDSBO FAKSEN,h,7,Mika Forss,1,"73,87","2,98 - 9,68",6,VOLTSTART,2140M,2160,"1.28,8",24 160,181122,Bollnäs,Ulf Ohlsson,3,2160,2,"24,7","4,42",25',181109,Umåker,Ulf Ohlsson,0,2140,1,"26,1","14,83",50',181018,Hagmyren,Kim Boström,5,2200,1,"28,5","9,52",20',180710,Solvalla,Björn Goop,0,2140,7,"24,9a","18,90",100',180621,Dannero,Rikard N Skoglund,0,2640,2,"25,7","83,58",60'
7063,2018-12-08,BERGSÅKER,3,SIPPSON,v,6,Kenth Åkerlund,5,"15,87","1,69 - 4,67",7,VOLTSTART,2140M,2140,"1.30,3",11 676,181129,Bergsåker,Ulf Eriksson,1,2140,5,"26,0a","1,62",30',181116,Romme,Ulf Eriksson,1,2140,3,"24,3a","2,62",50',181103,Romme,Ulf Eriksson,1,2160,6,"25,2","53,74",200',181026,Bergsåker,Ulf Eriksson,1,2140,5,"26,4","3,76",30',181012,Romme,Ulf Eriksson,2,1660,8,"25,4","7,12",30'
7064,2018-12-08,BERGSÅKER,3,FAKS NILS,v,10,Olli Koivunen,4,"111,64","5,03 - 17,63",0,VOLTSTART,2140M,2140,"1.30,7",4 670,181129,Bergsåker,Jan Ove Olsen,4,2140,4,"26,2a","24,47",30',181114,Bergsåker,Jan Ove Olsen,3,1640,3,"25,8","7,44",70',181018,Hagmyren,Johanna Stark,d,2160,2,ug,"4,64",20',181007,Hagmyren,Mats E Djuse,1,2180,5,"24,8","8,35",10',180923,Hagmyren,Jan Ove Olsen,0,2140,1,"28,0a","17,93",20'
7065,2018-12-08,BERGSÅKER,3,SMEDHEIM SOLAN,h,7,Jorma Kontio,1,"32,74","1,96 - 5,73",0,VOLTSTART,2140M,2180,"1.29,2",53 399,181201,Bollnäs,Rikard N Skoglund,2,2680,3,"27,2","2,15",35',181120,Solvalla,Rikard N Skoglund,2,2140,1,"23,1a","29,04",100',181025,Gävle,Rikard N Skoglund,3,1640,3,"21,7a","10,46",75',180922,Färjestad,Rikard N Skoglund,0,2140,10,"22,4a","31,30",300',180906,Gävle,Rikard N Skoglund,5,3200,3,"24,6","7,73",80'
7066,2018-12-08,BERGSÅKER,3,LEX PEIDEI,v,7,Per Linderoth,3,"86,51","4,24 - 14,61",0,VOLTSTART,2140M,2160,"1.30,3",12 318,181129,Gävle,Ulf Ohlsson,5,2140,10,"26,5a","6,01",50',181114,Bergsåker,Per Linderoth,2,1660,1,"24,8","1,97",70',181004,Bergsåker,Per Linderoth,1,2140,7,"24,8a","7,31",30',180924,Bollnäs,Ulf Ohlsson,1,2660,4,"27,7","3,97",25',180916,Östersund,Per Linderoth,4,2140,6,"24,5a","55,35",100'
7067,2018-12-08,BERGSÅKER,3,BILBO B.S.,h,8,Kaj Widell,1,"18,93","1,64 - 4,47",0,VOLTSTART,2140M,2140,"1.31,7g",10 104,181103,Romme,Kaj Widell,0,2180,2,"26,4","10,95",200',181015,Färjestad,Gunnar Austevoll,1,2640,1,"24,7","6,99",50',181011,Gävle,Kaj Widell,1,2160,4,"24,9","28,50",50',181001,Färjestad,Mats Andersson,k,2200,2,"28,6",gdk,,180924,Bollnäs,Kaj Widell,d,2660,2,kub2,"8,47",25'
7068,2018-12-08,BERGSÅKER,4,ZENIT BRICK,v,7,Mika Forss,3,"1,24","1,06",1,AUTOSTART,2640M,2640,"1.16,0",63 344,181124,Solvalla,Mika Forss,2,2140,11,"12,1a","17,77",400',181110,Eskilstuna,Björn Goop,1,2140,4,"13,1a","2,85",200',181023,Solvalla,Björn Goop,1,2640,6,"14,2a","2,75",100',180908,Solänget,Örjan Kihlström,0,2140,11,"13,1a","11,34",200',180811,Åby,Mika Forss,0,3140,7,"13,9a","53,65",2000'
7069,2018-12-08,BERGSÅKER,4,ON TRACK PIRATEN,v,10,Oskar J Andersson,10,"4,43","1,12",2,AUTOSTART,2640M,2640,"1.16,1",121 130,181124,Solvalla,Hans R Strömberg,4,2140,4,"12,2a","11,84",400',181103,Romme,Rikard N Skoglund,1,3200,1,"14,2","4,24",125',181027,Jägersro,Erik Adielsson,4,2640,5,"12,8a","9,62",400',181006,Skellefteå,Erik Adielsson,1,3180,1,"13,9","3,12",200',180922,Färjestad,Erik Adielsson,7,2140,10,"12,3a","8,29",200'
7070,2018-12-08,BERGSÅKER,4,WEST WING,v,10,Tomas Pettersson,9,"91,29","2,94",3,AUTOSTART,2640M,2640,"1.16,7",17 862,181130,Romme,Rikard N Skoglund,3,2140,4,"15,0ag","15,05",40',181124,Solvalla,Stefan Söderkvist,d,2140,1,uag,"140,05",400',181110,Eskilstuna,Johan Untersteiner,d,2140,8,9ag,"55,80",200',181023,Solvalla,Ulf Ohlsson,4,2640,1,"14,5a","27,09",100',181013,Åby,Stefan Söderkvist,6,2640,9,"12,7a","105,53",500'
7071,2018-12-08,BERGSÅKER,4,DIGITAL INK,v,9,Örjan Kihlström,8,"16,25","1,16 - 4,46",4,AUTOSTART,2640M,2640,"1.16,9",88 857,181124,Solvalla,Robert Bergh,0,2140,2,"12,7a","50,48",400',181114,Bergsåker,Ulf Eriksson,1,1640,4,"11,6a","4,51",70',181103,Romme,Robert Bergh,4,1640,4,"11,0a","6,87",200',181013,Åby,Robert Bergh,5,2640,2,"12,3a","27,38",500',181006,Skellefteå,Per Lennartsson,2,3180,2,"14,2","13,01",200'
7072,2018-12-08,BERGSÅKER,4,MIND YOUR FACE,v,9,Jorma Kontio,5,"43,72","1,67 - 8,33",5,AUTOSTART,2640M,2640,"1.17,3",29 394,181120,Solvalla,Erik Adielsson,1,2140,5,"13,4a","9,25",60',181110,Eskilstuna,Jorma Kontio,6,2140,6,"13,9a","82,29",200',181101,Färjestad,Jorma Kontio,0,3180,2,"18,3g","10,39",40',181020,Örebro,Jorma Kontio,7,2100,6,"12,9a","77,75",200',181005,Örebro,Jorma Kontio,2,2700,1,"13,6","15,72",25'
7073,2018-12-08,BERGSÅKER,4,ROCKY WINNER,h,10,Per Linderoth,7,"55,44","1,90 - 10,08",6,AUTOSTART,2640M,2640,"1.18,0",60 374,181014,Frankrike,Frederic Clozier,0,2550,,"13,6a","141,00",,180919,Frankrike,Gabriele Gelormini,7,2400,,"13,3a","65,00",,180825,Cagnes sur Mer,Pierre Vercruysse,7,1609,,"11,7a","62,00",,180814,Enghien,Gabriele Gelormini,0,2875,,it,"120,00",,180727,Cagnes sur Mer,Dominik Locqueneux,4,2925,,"13,9","12,00",
7074,2018-12-08,BERGSÅKER,4,TIME MACHINE,v,9,Robert Bergh,2,"53,47","2,16 - 12,06",7,AUTOSTART,2640M,2640,"1.18,1",21 766,181125,Örebro,Robert Bergh,d,3180,8,10g,"14,23",100',180428,Åby,Oskar J Andersson,0,1640,2,"12,4a","70,50",150',180401,Romme,Jörgen Westholm,6,1640,1,"12,3a","37,29",150',(180313),Mantorp,Oskar J Andersson,5,1640,10,"15,4a","13,97",40',171027,Romme,Jörgen Westholm,0,2160,4,"15,0","10,71",25'
7075,2018-12-08,BERGSÅKER,4,EDWARD ALE,v,10,Olli Koivunen,4,"25,94","1,16 - 4,46",0,AUTOSTART,2640M,2640,"1.18,4",55 135,181201,Seinäjoki,Olli Koivunen,4,2100,,"15,9a","4,00",,181117,Jyväskylä,Olli Koivunen,1,2640,,"15,4a","12,50",,181103,Kouvola,Olli Koivunen,2,2120,,"14,8","9,70",,181024,Vermo,Olli Koivunen,1,2100,,"13,9a","4,30",,181013,Vermo,Olli Koivunen,2,2100,,"13,3a","3,30",
7076,2018-12-08,BERGSÅKER,4,DANNE EDEL,v,8,Ville Karhulahti,6,"106,39","2,37 - 13,57",0,AUTOSTART,2640M,2640,"1.19,0",23 092,181130,Romme,Ulf Ohlsson,5,2140,1,"15,9a","9,81",40',180923,Vincennes,Gabriele Gelormini,0,2850,,it,"72,00",,180814,Enghien,Matthieu Abrivard,0,2150,,"14,5a","26,00",,180729,Frankrike,Jean-Francois Senet,0,2550,,it,"17,00",,180609,Vincennes,David Thomain,0,2850,,"17,0","15,00",
7077,2018-12-08,BERGSÅKER,4,QAHAR Q.C.,v,7,Ulf Ohlsson,1,"22,59","1,34 - 5,83",d,AUTOSTART,2640M,2640,5g,27 470,181125,Örebro,Ulf Ohlsson,0,3180,4,ug,"4,45",100',181020,Örebro,Per Lennartsson,0,2609,4,"13,8ag","11,26",150',181013,Åby,Per Lennartsson,d,2640,5,6ag,"36,95",500',180929,Solvalla,Ulf Ohlsson,d,3180,3,ug,"5,23",250',180912,Solvalla,Ulf Ohlsson,3,2160,4,"13,3","5,15",60'
