datum,bana,avd,häst,plac,h1_dat,h1_plac
2016-12-03 00:00:00,JÄGERSRO,1,FACE RIBB,0.0,2016-11-23 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,1,NEW MOON PELLINI,0.0,2016-11-26 00:00:00,5.0
2016-12-03 00:00:00,JÄGERSRO,1,RITZO,0.0,2016-11-13 00:00:00,1.0
2016-12-03 00:00:00,JÄGERSRO,1,TO BE OR NOT TO BE,0.0,2016-11-26 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,3,PACIFIC W.F.,0.0,2016-11-12 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,3,PAJAS FACE,0.0,2016-11-06 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,3,PARTIZAN FACE,0.0,2016-11-05 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,3,RUSHMORE FACE,0.0,2016-11-06 00:00:00,14.0
2016-12-03 00:00:00,JÄGERSRO,3,TANGO NEGRO,0.0,2016-11-19 00:00:00,3.0
2016-12-03 00:00:00,JÄGERSRO,3,VALLA D'ESTINO,0.0,2016-11-19 00:00:00,4.0
2016-12-03 00:00:00,JÄGERSRO,5,BLUE STAR CHAMPION,0.0,2016-11-19 00:00:00,3.0
2016-12-03 00:00:00,JÄGERSRO,5,MA RUNNING,0.0,2016-11-26 00:00:00,6.0
2016-12-03 00:00:00,JÄGERSRO,5,NEW STAR POWER,0.0,2016-11-26 00:00:00,7.0
2016-12-03 00:00:00,JÄGERSRO,5,OTTENS CASHER,0.0,2016-11-12 00:00:00,4.0
2016-12-03 00:00:00,JÄGERSRO,5,SNABBA CASH,0.0,2016-11-22 00:00:00,1.0
2016-12-03 00:00:00,JÄGERSRO,5,TJACKO ZAZ,1.0,2016-11-23 00:00:00,3.0
2016-12-03 00:00:00,JÄGERSRO,5,UNITY KNICK,0.0,2016-11-04 00:00:00,4.0
2016-12-03 00:00:00,JÄGERSRO,5,ZIGGE SILVIO,0.0,2016-11-19 00:00:00,5.0
2016-12-03 00:00:00,JÄGERSRO,6,BEPPE AM,0.0,2016-11-12 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,6,DANNE EDEL,0.0,2016-11-26 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,6,ISOR HÅLERYD,1.0,2016-11-06 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,6,NAPOLEON C.D.,0.0,2016-11-22 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,6,ORION TILLY,0.0,2016-11-19 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,6,SPIRIT REAL,0.0,2016-11-13 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,7,DREAMS TAKE TIME,0.0,2016-10-29 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,7,FIRE TO THE RAIN,0.0,2016-11-19 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,7,JE T'AIME EXPRESS,0.0,2016-10-09 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,7,OBI WAN,0.0,2016-11-16 00:00:00,4.0
2016-12-03 00:00:00,JÄGERSRO,7,PLAYING TUA,0.0,2016-11-05 00:00:00,1.0
2016-12-03 00:00:00,JÄGERSRO,7,RIFF KRONOS,0.0,2016-11-21 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,7,SPRING EROM,0.0,2016-10-15 00:00:00,13.0
2016-12-03 00:00:00,JÄGERSRO,7,TAKETHEM,1.0,2016-11-20 00:00:00,2.0
2016-12-03 00:00:00,JÄGERSRO,7,VÄSTERBO LOVEBOAT,0.0,2016-11-26 00:00:00,4.0
2016-12-10 00:00:00,FÄRJESTAD,1,AZZARO LA MARC,0.0,2016-10-22 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,1,ONE MEMPHIS,0.0,2016-11-29 00:00:00,4.0
2016-12-10 00:00:00,FÄRJESTAD,1,QUANTUM BLUES,0.0,2016-11-26 00:00:00,7.0
2016-12-10 00:00:00,FÄRJESTAD,1,TEST DRIVE,0.0,2016-11-27 00:00:00,3.0
2016-12-10 00:00:00,FÄRJESTAD,1,TOBAGO BAY,0.0,2016-11-27 00:00:00,1.0
2016-12-10 00:00:00,FÄRJESTAD,2,BILBO B.S.,0.0,2016-10-22 00:00:00,2.0
2016-12-10 00:00:00,FÄRJESTAD,2,BLÅS UNDAN,0.0,2016-12-03 00:00:00,2.0
2016-12-10 00:00:00,FÄRJESTAD,2,FENDER,0.0,2016-11-10 00:00:00,1.0
2016-12-10 00:00:00,FÄRJESTAD,2,HIBOKONGEN,0.0,2016-11-30 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,3,INCREASED WORKLOAD,0.0,2016-11-20 00:00:00,4.0
2016-12-10 00:00:00,FÄRJESTAD,3,NADAL BROLINE,0.0,2016-11-26 00:00:00,2.0
2016-12-10 00:00:00,FÄRJESTAD,3,NAROLD VOX,0.0,2016-11-27 00:00:00,1.0
2016-12-10 00:00:00,FÄRJESTAD,3,ROYAL ICE,0.0,2016-11-21 00:00:00,4.0
2016-12-10 00:00:00,FÄRJESTAD,4,ALGOT ZONETT,0.0,2016-11-21 00:00:00,14.0
2016-12-10 00:00:00,FÄRJESTAD,4,BARON GIFT,1.0,2016-11-06 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,4,DAVY JONES SISU,0.0,2016-12-02 00:00:00,2.0
2016-12-10 00:00:00,FÄRJESTAD,4,DESTINY AM,0.0,2016-12-03 00:00:00,5.0
2016-12-10 00:00:00,FÄRJESTAD,4,GREAT KING WINE,0.0,2016-12-01 00:00:00,6.0
2016-12-10 00:00:00,FÄRJESTAD,4,PACIFIC W.F.,0.0,2016-12-03 00:00:00,4.0
2016-12-10 00:00:00,FÄRJESTAD,4,PERFECT DYNAMITE,0.0,2016-11-16 00:00:00,1.0
2016-12-10 00:00:00,FÄRJESTAD,4,RAGAZZO DA SOPRA,0.0,2016-11-19 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,4,SIR HENRY P.HILL,0.0,2016-11-16 00:00:00,5.0
2016-12-10 00:00:00,FÄRJESTAD,5,BRILLIANCE,0.0,2016-11-26 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,5,FORECAST,0.0,2016-11-27 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,5,HAWK CLIFF,0.0,2016-11-05 00:00:00,14.0
2016-12-10 00:00:00,FÄRJESTAD,5,HOT PRIDE,0.0,2016-11-26 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,5,MELLBY DRAKE,0.0,2016-12-03 00:00:00,2.0
2016-12-10 00:00:00,FÄRJESTAD,5,PARTIZAN FACE,0.0,2016-12-03 00:00:00,7.0
2016-12-10 00:00:00,FÄRJESTAD,5,SAPAJOU,0.0,2016-11-27 00:00:00,3.0
2016-12-10 00:00:00,FÄRJESTAD,5,VÄSTERBO HARD CASH,0.0,2016-11-27 00:00:00,2.0
2016-12-10 00:00:00,FÄRJESTAD,6,DA VINCI BOKO,0.0,2016-11-26 00:00:00,14.0
2016-12-10 00:00:00,FÄRJESTAD,6,LIMONCELLI,0.0,2016-11-27 00:00:00,14.0
2016-12-10 00:00:00,FÄRJESTAD,6,MELLBY COLLECTOR,0.0,2016-11-26 00:00:00,14.0
2016-12-10 00:00:00,FÄRJESTAD,6,TUDOR KRONOS,0.0,2016-11-23 00:00:00,1.0
2016-12-10 00:00:00,FÄRJESTAD,7,BEPPE AM,0.0,2016-12-03 00:00:00,14.0
2016-12-10 00:00:00,FÄRJESTAD,7,FOSSENS BONUS,1.0,2016-11-26 00:00:00,2.0
2016-12-10 00:00:00,FÄRJESTAD,7,FURIOUS FRANCIS,0.0,2016-11-23 00:00:00,6.0
2016-12-10 00:00:00,FÄRJESTAD,7,GROSS WEIGHT,0.0,2016-11-30 00:00:00,5.0
2016-12-10 00:00:00,FÄRJESTAD,7,MON PETIT CHEVAL,0.0,2016-11-17 00:00:00,1.0
2016-12-10 00:00:00,FÄRJESTAD,7,NEXT TO NONE SIB,0.0,2016-11-26 00:00:00,7.0
2016-12-10 00:00:00,FÄRJESTAD,7,OFFICER C.D.,0.0,2016-11-27 00:00:00,3.0
2016-12-10 00:00:00,FÄRJESTAD,7,ORION TILLY,0.0,2016-12-03 00:00:00,13.0
2016-12-10 00:00:00,FÄRJESTAD,7,TOP OF THE WORLD,0.0,2016-11-26 00:00:00,4.0
2016-12-17 00:00:00,ÅBY,1,ALLEYESON,0.0,2016-12-10 00:00:00,7.0
2016-12-17 00:00:00,ÅBY,1,DYOLO IN,0.0,2016-12-03 00:00:00,4.0
2016-12-17 00:00:00,ÅBY,1,FACE RIBB,1.0,2016-12-03 00:00:00,3.0
2016-12-17 00:00:00,ÅBY,1,KABAL,0.0,2016-12-03 00:00:00,14.0
2016-12-17 00:00:00,ÅBY,1,RITZO,0.0,2016-12-03 00:00:00,5.0
2016-12-17 00:00:00,ÅBY,1,STARO IVY LEAGUE,0.0,2016-12-03 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,2,ELLES W.LINNEA,0.0,2016-12-09 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,2,NOBEL SOUTHWIND,0.0,2016-12-07 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,2,OTTENS CASHER,0.0,2016-12-03 00:00:00,5.0
2016-12-17 00:00:00,ÅBY,2,ROYAL PRINCE,0.0,2016-12-10 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,2,THAIGER EXCLUSIVE,0.0,2016-11-26 00:00:00,14.0
2016-12-17 00:00:00,ÅBY,2,VALEUR,0.0,2016-11-30 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,3,DREAMS TAKE TIME,0.0,2016-12-03 00:00:00,3.0
2016-12-17 00:00:00,ÅBY,3,FRIDERICUS,0.0,2016-11-30 00:00:00,4.0
2016-12-17 00:00:00,ÅBY,3,JE T'AIME EXPRESS,0.0,2016-12-03 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,3,NAHAR,0.0,2016-12-03 00:00:00,14.0
2016-12-17 00:00:00,ÅBY,3,OBI WAN,0.0,2016-12-03 00:00:00,5.0
2016-12-17 00:00:00,ÅBY,3,ORIONE SPIN,0.0,2016-12-03 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,3,SPRING EROM,1.0,2016-12-03 00:00:00,6.0
2016-12-17 00:00:00,ÅBY,3,THAI BROADWAY,0.0,2016-11-26 00:00:00,3.0
2016-12-17 00:00:00,ÅBY,3,VOLSTEAD,0.0,2016-11-26 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,3,VÄSTERBO LOVEBOAT,0.0,2016-12-03 00:00:00,4.0
2016-12-17 00:00:00,ÅBY,3,VÄSTERBOONTHENEWS,0.0,2016-10-31 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,4,ASTORIA ÅS,0.0,2016-11-27 00:00:00,4.0
2016-12-17 00:00:00,ÅBY,4,FIKA,0.0,2016-11-26 00:00:00,3.0
2016-12-17 00:00:00,ÅBY,4,LEGOHOLM ZON,0.0,2016-10-15 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,4,MA RUNNING,0.0,2016-12-03 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,4,PENSE KLOSTER,1.0,2016-12-06 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,4,YIPPIE CHIC,0.0,2016-11-26 00:00:00,4.0
2016-12-17 00:00:00,ÅBY,5,ALORAC MATHBELL,1.0,2016-11-27 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,5,CADDIE JO,0.0,2016-12-03 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,5,REPLAY PELLINI,0.0,2016-11-05 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,5,SADIK AMERICA,0.0,2016-12-03 00:00:00,3.0
2016-12-17 00:00:00,ÅBY,6,ELOF PALEMA,0.0,2016-12-03 00:00:00,7.0
2016-12-17 00:00:00,ÅBY,7,BARTENDER IN,0.0,2016-12-03 00:00:00,3.0
2016-12-17 00:00:00,ÅBY,7,CARABINIERI,1.0,2016-11-26 00:00:00,1.0
2016-12-17 00:00:00,ÅBY,7,DANNE EDEL,0.0,2016-12-03 00:00:00,5.0
2016-12-17 00:00:00,ÅBY,7,FOLLI,0.0,2016-12-03 00:00:00,7.0
2016-12-17 00:00:00,ÅBY,7,NI TALAR BRA LATIN,0.0,2016-12-03 00:00:00,2.0
2016-12-17 00:00:00,ÅBY,7,RAPIDE DU POMMEAU,0.0,2016-11-27 00:00:00,13.0
2016-12-17 00:00:00,ÅBY,7,SLIDE SO EASY,0.0,2016-11-26 00:00:00,14.0
2016-12-17 00:00:00,ÅBY,7,SYLVESTER AMERICA,0.0,2016-11-29 00:00:00,3.0
2016-12-23 00:00:00,ÖREBRO,2,CHARMING SOLDIER,0.0,2016-11-26 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,2,HAN HERRED,0.0,2016-12-07 00:00:00,1.0
2016-12-23 00:00:00,ÖREBRO,2,QUEEN C.D.,0.0,2016-10-23 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,2,RAFIKI FRI,0.0,2016-12-07 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,2,READY FOR MONEY,0.0,2016-11-30 00:00:00,5.0
2016-12-23 00:00:00,ÖREBRO,3,BARTHOLD K.,1.0,2016-12-10 00:00:00,4.0
2016-12-23 00:00:00,ÖREBRO,3,CINNAMON PRINCE,0.0,2016-10-20 00:00:00,6.0
2016-12-23 00:00:00,ÖREBRO,3,DYNAMITE LIGHT,0.0,2016-12-01 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,3,TELLMEASTORY,0.0,2016-11-27 00:00:00,6.0
2016-12-23 00:00:00,ÖREBRO,5,DREAM BABE,0.0,2016-10-29 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,5,ILONA HÅLERYD,0.0,2016-12-14 00:00:00,5.0
2016-12-23 00:00:00,ÖREBRO,5,IRENE SUND,0.0,2016-11-26 00:00:00,2.0
2016-12-23 00:00:00,ÖREBRO,5,LEA CHIP,0.0,2016-11-18 00:00:00,3.0
2016-12-23 00:00:00,ÖREBRO,5,XANTHIS AMAZING,0.0,2016-10-12 00:00:00,14.0
2016-12-23 00:00:00,ÖREBRO,6,MON PETIT CHEVAL,0.0,2016-12-10 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,6,MY GLIDING ANGEL,0.0,2016-12-10 00:00:00,7.0
2016-12-23 00:00:00,ÖREBRO,6,OFFICER C.D.,0.0,2016-12-10 00:00:00,14.0
2016-12-23 00:00:00,ÖREBRO,6,ORION TILLY,0.0,2016-12-10 00:00:00,4.0
2016-12-23 00:00:00,ÖREBRO,6,PIPPI,0.0,2016-12-10 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,7,ANNABELLE DIMANCHE,0.0,2016-12-17 00:00:00,13.0
2016-12-23 00:00:00,ÖREBRO,7,DONATELLA CENTER,0.0,2016-12-05 00:00:00,2.0
2016-12-23 00:00:00,ÖREBRO,7,SUNDSVIK MAYDAY,0.0,2016-10-29 00:00:00,13.0
2016-12-25 00:00:00,UMÅKER,1,BLUE LINE,0.0,2016-11-22 00:00:00,13.0
2016-12-25 00:00:00,UMÅKER,2,BLÅS UNDAN,0.0,2016-12-17 00:00:00,6.0
2016-12-25 00:00:00,UMÅKER,3,ANNIE OAKLEY ZENZ,0.0,2016-12-08 00:00:00,5.0
2016-12-25 00:00:00,UMÅKER,4,BLISJUR,0.0,2016-11-30 00:00:00,5.0
2016-12-25 00:00:00,UMÅKER,4,JUNIFAKS,0.0,2016-11-27 00:00:00,2.0
2016-12-25 00:00:00,UMÅKER,4,KRUSSE,0.0,2016-12-12 00:00:00,14.0
2016-12-25 00:00:00,UMÅKER,4,MOFAKSAN,0.0,2016-12-13 00:00:00,1.0
2016-12-25 00:00:00,UMÅKER,4,MYR FAKSEN,1.0,2016-12-03 00:00:00,1.0
2016-12-25 00:00:00,UMÅKER,4,ROTE JON,0.0,2016-11-04 00:00:00,13.0
2016-12-25 00:00:00,UMÅKER,4,SJÖ ODIN,0.0,2016-12-04 00:00:00,1.0
2016-12-25 00:00:00,UMÅKER,4,STORM ODD,0.0,2016-11-27 00:00:00,5.0
2016-12-25 00:00:00,UMÅKER,5,COMEWITHAFLASH,0.0,2016-12-16 00:00:00,13.0
2016-12-25 00:00:00,UMÅKER,5,ORKIDE C.D.,0.0,2016-11-26 00:00:00,1.0
2016-12-25 00:00:00,UMÅKER,6,AKROPOLIS SCANDI,0.0,2016-11-20 00:00:00,5.0
2016-12-25 00:00:00,UMÅKER,6,COCONUT AM,0.0,2016-10-08 00:00:00,13.0
2016-12-25 00:00:00,UMÅKER,6,DIEGO BAND,0.0,2016-11-22 00:00:00,13.0
2016-12-25 00:00:00,UMÅKER,6,EMIL B.BOKO,0.0,2016-12-13 00:00:00,3.0
2016-12-25 00:00:00,UMÅKER,6,JIM SÅNNA,0.0,2016-11-12 00:00:00,2.0
2016-12-25 00:00:00,UMÅKER,6,JUST WAIT AND SEE,1.0,2016-12-16 00:00:00,14.0
2016-12-25 00:00:00,UMÅKER,6,OVERLORD BROLINE,0.0,2016-12-06 00:00:00,1.0
2016-12-25 00:00:00,UMÅKER,6,TEA PARTY,0.0,2016-12-16 00:00:00,7.0
2016-12-25 00:00:00,UMÅKER,6,VICTORY BRODDE,0.0,2016-12-02 00:00:00,6.0
2016-12-25 00:00:00,UMÅKER,7,COAL TRADER,0.0,2016-11-26 00:00:00,2.0
2016-12-25 00:00:00,UMÅKER,7,DADDY'S FIRST,0.0,2016-12-14 00:00:00,14.0
2016-12-25 00:00:00,UMÅKER,7,DIGITAL ENGINE,0.0,2016-12-09 00:00:00,2.0
2016-12-25 00:00:00,UMÅKER,7,ELIT HÅLERYD,0.0,2016-11-30 00:00:00,3.0
2016-12-25 00:00:00,UMÅKER,7,HÖWINGS STAR,0.0,2016-12-11 00:00:00,3.0
2016-12-25 00:00:00,UMÅKER,7,IMPORTEDFRMDETROIT,0.0,2016-12-13 00:00:00,1.0
2016-12-25 00:00:00,UMÅKER,7,KUNG TÖLL,0.0,2016-09-10 00:00:00,6.0
2016-12-25 00:00:00,UMÅKER,7,NAROLD VOX,1.0,2016-12-10 00:00:00,4.0
2016-12-25 00:00:00,UMÅKER,7,PATRICIA BISHOP,0.0,2016-10-08 00:00:00,14.0
2016-12-25 00:00:00,UMÅKER,7,PREMIER KRONOS,0.0,2016-12-16 00:00:00,1.0
2016-12-25 00:00:00,UMÅKER,7,RAZ MACKENZIE,0.0,2016-12-16 00:00:00,1.0
2016-12-26 00:00:00,SOLVALLA,1,BEPPE AM,0.0,2016-12-10 00:00:00,2.0
2016-12-26 00:00:00,SOLVALLA,1,FOSSENS BONUS,1.0,2016-12-10 00:00:00,1.0
2016-12-26 00:00:00,SOLVALLA,1,FURIOUS FRANCIS,0.0,2016-12-10 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,1,ISOR HÅLERYD,0.0,2016-12-03 00:00:00,1.0
2016-12-26 00:00:00,SOLVALLA,1,NAVIGATOR SIB,0.0,2016-11-19 00:00:00,7.0
2016-12-26 00:00:00,SOLVALLA,1,NEXT TO NONE SIB,0.0,2016-12-10 00:00:00,13.0
2016-12-26 00:00:00,SOLVALLA,1,NI TALAR BRA LATIN,0.0,2016-12-17 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,1,TIME MACHINE,0.0,2016-11-30 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,1,TOP OF THE WORLD,0.0,2016-12-10 00:00:00,5.0
2016-12-26 00:00:00,SOLVALLA,2,AL'S WINNERMEDE,1.0,2016-12-13 00:00:00,13.0
2016-12-26 00:00:00,SOLVALLA,2,ASKÖ Q.,0.0,2016-12-14 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,2,AXEL WADD,0.0,2016-12-14 00:00:00,1.0
2016-12-26 00:00:00,SOLVALLA,2,CANDOR HALL,0.0,2016-12-10 00:00:00,13.0
2016-12-26 00:00:00,SOLVALLA,2,FIGHTING BAX,0.0,2016-11-06 00:00:00,6.0
2016-12-26 00:00:00,SOLVALLA,2,LIMONCELLI,0.0,2016-12-10 00:00:00,6.0
2016-12-26 00:00:00,SOLVALLA,2,TEQUILA PALEMA,0.0,2016-12-11 00:00:00,13.0
2016-12-26 00:00:00,SOLVALLA,3,DREAMS TAKE TIME,0.0,2016-12-17 00:00:00,14.0
2016-12-26 00:00:00,SOLVALLA,3,JE T'AIME EXPRESS,0.0,2016-12-17 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,3,NADAL BROLINE,0.0,2016-12-10 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,3,NAHAR,0.0,2016-12-17 00:00:00,2.0
2016-12-26 00:00:00,SOLVALLA,3,NATO DREAM,0.0,2016-12-07 00:00:00,13.0
2016-12-26 00:00:00,SOLVALLA,3,THAI BROADWAY,0.0,2016-12-17 00:00:00,13.0
2016-12-26 00:00:00,SOLVALLA,3,VÄSTERBO LOVEBOAT,0.0,2016-12-17 00:00:00,5.0
2016-12-26 00:00:00,SOLVALLA,4,ANNA MIX,1.0,2016-12-10 00:00:00,2.0
2016-12-26 00:00:00,SOLVALLA,4,AROMA GRIM,0.0,2016-12-17 00:00:00,4.0
2016-12-26 00:00:00,SOLVALLA,4,BLUE MARTINI ÅS,0.0,2016-11-30 00:00:00,6.0
2016-12-26 00:00:00,SOLVALLA,4,FLY THE WORLD,0.0,2016-12-10 00:00:00,6.0
2016-12-26 00:00:00,SOLVALLA,4,GEORGIE MAE,0.0,2016-11-30 00:00:00,6.0
2016-12-26 00:00:00,SOLVALLA,4,PLAYING TUA,0.0,2016-12-03 00:00:00,14.0
2016-12-26 00:00:00,SOLVALLA,5,ALORAC MATHBELL,0.0,2016-12-17 00:00:00,1.0
2016-12-26 00:00:00,SOLVALLA,5,AZZARO LA MARC,0.0,2016-12-10 00:00:00,2.0
2016-12-26 00:00:00,SOLVALLA,5,BULLSEYE PELLINI,0.0,2016-12-03 00:00:00,2.0
2016-12-26 00:00:00,SOLVALLA,5,MACH NUMBER,0.0,2016-11-27 00:00:00,4.0
2016-12-26 00:00:00,SOLVALLA,5,ONE MEMPHIS,0.0,2016-12-10 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,5,PIKACHU FACE,0.0,2016-11-27 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,5,SADIK AMERICA,0.0,2016-12-17 00:00:00,4.0
2016-12-26 00:00:00,SOLVALLA,5,TEST DRIVE,1.0,2016-12-10 00:00:00,4.0
2016-12-26 00:00:00,SOLVALLA,6,FACE RIBB,0.0,2016-12-17 00:00:00,1.0
2016-12-26 00:00:00,SOLVALLA,6,FORECAST,0.0,2016-12-10 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,6,HAWK CLIFF,0.0,2016-12-10 00:00:00,2.0
2016-12-26 00:00:00,SOLVALLA,6,NEW STEEL,0.0,2016-11-27 00:00:00,1.0
2016-12-26 00:00:00,SOLVALLA,6,POKEMON ÅS,0.0,2016-12-14 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,6,SAPAJOU,0.0,2016-12-10 00:00:00,13.0
2016-12-26 00:00:00,SOLVALLA,6,UNCLE TUPELO,0.0,2016-12-14 00:00:00,5.0
2016-12-26 00:00:00,SOLVALLA,6,VÄSTERBO HARD CASH,1.0,2016-12-10 00:00:00,5.0
2016-12-26 00:00:00,SOLVALLA,7,BLUE STAR CHAMPION,0.0,2016-12-03 00:00:00,7.0
2016-12-26 00:00:00,SOLVALLA,7,DA VINCI BOKO,0.0,2016-12-10 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,7,JUVELS BOY,0.0,2016-11-26 00:00:00,5.0
2016-12-26 00:00:00,SOLVALLA,7,MELLBY COLLECTOR,0.0,2016-12-10 00:00:00,2.0
2016-12-26 00:00:00,SOLVALLA,7,OTTENS CASHER,0.0,2016-12-17 00:00:00,6.0
2016-12-26 00:00:00,SOLVALLA,7,ROYAL PRINCE,0.0,2016-12-17 00:00:00,4.0
2016-12-26 00:00:00,SOLVALLA,7,UNITY KNICK,0.0,2016-12-03 00:00:00,3.0
2016-12-26 00:00:00,SOLVALLA,7,ZENIT BRICK,0.0,2016-11-26 00:00:00,14.0
2016-12-27 00:00:00,MOMARKEN,1,GEMATRIA,0.0,2016-12-03 00:00:00,1.0
2016-12-27 00:00:00,MOMARKEN,1,SATURDAY MORNINGS,0.0,2016-12-03 00:00:00,3.0
2016-12-27 00:00:00,MOMARKEN,4,KLEPPE FANDEN,0.0,2016-12-10 00:00:00,6.0
2016-12-27 00:00:00,MOMARKEN,4,RAGGMUNKEN,0.0,2016-02-22 00:00:00,3.0
2016-12-27 00:00:00,MOMARKEN,5,LOVE VOICE,0.0,2016-12-17 00:00:00,13.0
2016-12-27 00:00:00,MOMARKEN,5,STAN LIBUDA,1.0,2016-12-17 00:00:00,1.0
2016-12-27 00:00:00,MOMARKEN,5,VALOKAJA HINDØ,0.0,2016-12-03 00:00:00,1.0
2016-12-27 00:00:00,MOMARKEN,5,VÄSTERBO ARTHUR,0.0,2016-12-17 00:00:00,13.0
2016-12-27 00:00:00,MOMARKEN,6,GANGTRÖTT,0.0,2016-12-10 00:00:00,6.0
2016-12-27 00:00:00,MOMARKEN,7,EMIR LA BROUSSE,1.0,2016-12-07 00:00:00,1.0
2016-12-28 00:00:00,HALMSTAD,1,GOING DIABLO,0.0,2016-12-17 00:00:00,13.0
2016-12-28 00:00:00,HALMSTAD,1,HADES HÅLERYD,1.0,2016-12-15 00:00:00,1.0
2016-12-28 00:00:00,HALMSTAD,1,HANK VON HÅLERYD,0.0,2016-11-23 00:00:00,13.0
2016-12-28 00:00:00,HALMSTAD,1,NEW STAR POWER,0.0,2016-12-03 00:00:00,2.0
2016-12-28 00:00:00,HALMSTAD,1,USAIN COLT,0.0,2016-12-20 00:00:00,13.0
2016-12-28 00:00:00,HALMSTAD,1,ÖNAS IDA,0.0,2016-12-17 00:00:00,4.0
2016-12-28 00:00:00,HALMSTAD,2,AMPHIBIAN MADNESS,0.0,2016-12-05 00:00:00,3.0
2016-12-28 00:00:00,HALMSTAD,2,JULIANA,0.0,2016-12-17 00:00:00,3.0
2016-12-28 00:00:00,HALMSTAD,2,STEADY BRODDA,0.0,2016-12-20 00:00:00,3.0
2016-12-28 00:00:00,HALMSTAD,2,WILMA LEGGROWBACH,0.0,2016-12-07 00:00:00,3.0
2016-12-28 00:00:00,HALMSTAD,3,CAGNES SUR MER,0.0,2016-12-17 00:00:00,6.0
2016-12-28 00:00:00,HALMSTAD,3,CURTAIN CALL,0.0,2016-12-17 00:00:00,13.0
2016-12-28 00:00:00,HALMSTAD,3,GREAT KING WINE,0.0,2016-12-10 00:00:00,6.0
2016-12-28 00:00:00,HALMSTAD,3,HAMILTON NOA,0.0,2016-12-14 00:00:00,5.0
2016-12-28 00:00:00,HALMSTAD,3,JUAN,0.0,2016-12-17 00:00:00,2.0
2016-12-28 00:00:00,HALMSTAD,3,SAMBUCO,0.0,2016-11-19 00:00:00,13.0
2016-12-28 00:00:00,HALMSTAD,3,TOUR DE FRANCE,0.0,2016-12-19 00:00:00,2.0
2016-12-28 00:00:00,HALMSTAD,4,CADDIE JO,0.0,2016-12-17 00:00:00,13.0
2016-12-28 00:00:00,HALMSTAD,6,ARMANI V.P.,0.0,2016-12-18 00:00:00,13.0
2016-12-28 00:00:00,HALMSTAD,6,BACAN DEGATO,0.0,2016-12-14 00:00:00,1.0
