datum,avd,startnr,häst,vodds,prob_order,vodds2,prob_ord2,vodds3,prob_ord3,vodds4,prob_ord4
2021-05-01,3,6,ISABELL TROT,24.56,10,,,,,,
2021-05-01,3,7,VALKYRIA K.,22.41,13,,,,,,
2021-05-01,3,8,ZANTE GRIF,6.72,3,,,,,,
2021-05-01,3,10,ARTEMIDE ZACK,24.48,11,,,,,,
2021-05-01,3,11,PAPPAJONNYS ILSE,9.46,7,,,,,,
2021-05-01,3,12,XANTHIS DELICIOUS,10.34,2,,,,,,
2021-05-01,3,13,GEORGIA AM,30.25,9,,,,,,
2021-05-01,3,14,JUVELENS MISS F.,22.21,14,,,,,,
2021-05-01,3,15,BEAUTY WIND,12.13,6,,,,,,
2021-05-01,4,1,BANDIT FRONTLINE,14.28,4,,,,,,
2021-05-01,4,2,OLIVER HALL,26.53,9,,,,,,
2021-05-01,4,3,DIGITAL LUCKY,12.07,5,,,,,,
2021-05-01,4,4,SPARKLING DIAMOND,20.61,8,,,,,,
2021-05-01,4,5,CHERRY OH BABY,26.67,7,,,,,,
2021-05-01,4,6,AIR SPACE,13.93,6,,,,,,
2021-05-01,4,7,CRACKER JACK,32.34,10,,,,,,
2021-05-01,4,9,HALO AM,2.72,1,,,,,,
2021-05-01,4,10,MAX HÅLERYD,3.51,2,,,,,,
2021-05-01,4,12,VERSACE FACE,6.77,3,,,,,,
2021-05-01,5,1,STEPPING MONEYBOY,12.86,5,,,,,,
2021-05-01,5,2,APPASSO,14.31,6,,,,,,
2021-05-01,5,3,MAESTRO ZON,27.65,10,,,,,,
2021-05-01,5,4,CASH COWBOY,10.06,4,,,,,,
2021-05-01,5,5,CERTAINLY,9.5,2,,,,,,
2021-05-01,5,6,MANDELA ZON,6.37,3,,,,,,
2021-05-01,5,7,CHIRU,2.6,1,,,,,,
2021-05-01,5,8,PACIFIC KINGDOM,12.97,7,,,,,,
2021-05-01,5,9,REVEN DEJAVU,15.86,8,,,,,,
2021-05-01,5,10,ENGE EROS,16.38,9,,,,,,
2021-05-01,5,11,OLE,47.01,11,,,,,,
2021-05-01,5,12,POWERBANK,39.99,12,,,,,,
2021-05-01,6,1,SORBET,4.02,3,,,,,,
2021-05-01,6,2,DRAGSTER,22.58,9,,,,,,
2021-05-01,6,3,FLORIS BALDWIN,10.15,2,,,,,,
2021-05-01,6,4,EVALUATE,16.71,7,,,,,,
2021-05-01,6,5,VERY KRONOS,2.08,1,,,,,,
2021-05-01,6,6,ESPRIT SISU,34.82,6,,,,,,
2021-05-01,6,7,CHAPUY,20.95,5,,,,,,
2021-05-01,6,8,HARRAN BOKO,14.22,4,,,,,,
2021-05-01,6,9,BETTING REBEL,48.28,10,,,,,,
2021-05-01,6,10,ON TRACK PIRATEN,12.71,8,,,,,,
2021-05-01,7,1,DEAL DONE ZET,11.05,2,,,,,,
2021-05-01,7,2,G.R.J.'S WOLVERINE,62.95,15,,,,,,
2021-05-01,7,3,VÄSTERBO IMTHEMAN,20.09,9,,,,,,
2021-05-01,7,4,CASSIUS IMA,59.21,12,,,,,,
2021-05-01,7,5,RALLY HANS,16.42,7,,,,,,
2021-05-01,7,6,ALGOT ZONETT,15.6,4,,,,,,
2021-05-01,7,7,GANYBOY,23.6,14,,,,,,
2021-05-01,7,8,KENNEDY,37.39,11,,,,,,
2021-05-01,7,9,IVORY DI QUATTRO,9.11,3,,,,,,
2021-05-01,7,10,MONI VIKING,2.1,1,,,,,,
2021-05-01,7,11,LUCIFER LANE,29.37,10,,,,,,
2021-05-01,7,12,COIN PERDU,13.24,5,,,,,,
2021-05-01,7,13,VELVET GIO,23.38,8,,,,,,
2021-05-01,7,14,PACIFIC FACE,17.21,6,,,,,,
2021-05-01,7,15,HAWK CLIFF,62.59,13,,,,,,
2021-05-08,1,1,EAGLE EYE SHERRY,1.0,1,1.83,1.0,1.83,1.0,2.42,1.0
2021-05-08,1,2,HONEY MEARAS,60.75,2,5.72,2.0,5.72,2.0,3.43,2.0
2021-05-08,1,3,FIFTY CENT PIECE,35.81,3,5.92,3.0,5.92,3.0,4.32,3.0
2021-05-08,1,4,NAMASTE,34.33,4,11.95,4.0,11.95,4.0,10.18,4.0
2021-05-08,1,5,KIRSI BOKO,93.35,6,27.89,6.0,27.89,6.0,45.51,6.0
2021-05-08,1,6,SAYONARA,99.99,8,32.43,8.0,32.43,8.0,48.5,8.0
2021-05-08,1,7,JOYFUL TRIX,99.99,7,61.29,7.0,61.29,7.0,77.39,7.0
2021-05-08,1,8,HELLUVA AM,99.99,9,63.94,10.0,63.94,10.0,115.94,10.0
2021-05-08,1,9,NIKITA SUNRISE,43.15,10,24.23,9.0,24.23,9.0,47.44,9.0
2021-05-08,1,10,BANK WISE AS,64.38,5,18.47,5.0,18.47,5.0,19.7,5.0
2021-05-08,1,11,STELLA NOVA RACE,99.99,12,99.99,12.0,99.99,12.0,229.88,12.0
2021-05-08,1,12,ANICE CAKE,99.99,11,99.99,11.0,99.99,11.0,319.84,11.0
2021-05-08,2,1,DONATO FRECEL,5.45,6,6.35,5.0,6.35,5.0,9.3,5.0
2021-05-08,2,2,FLIRTING DIAMOND,6.56,2,5.06,2.0,5.06,2.0,3.73,2.0
2021-05-08,2,3,UNACERVEZA BROLINE,5.13,4,8.38,4.0,8.38,4.0,10.36,4.0
2021-05-08,2,4,KRYPTONITE HANOVER,5.02,1,6.22,1.0,6.22,1.0,5.3,1.0
2021-05-08,2,5,ZENATO,13.21,8,14.08,7.0,14.08,7.0,15.77,7.0
2021-05-08,2,6,ONE DEEP VALLEY,11.87,5,,,,,,
2021-05-08,2,8,CADIZ,21.99,7,6.9,6.0,6.9,6.0,9.01,6.0
2021-05-08,2,9,BECKHAM,7.33,3,6.38,3.0,6.38,3.0,5.05,3.0
2021-05-08,2,10,KENZOKI BOKO,26.59,11,26.74,10.0,26.74,10.0,50.03,10.0
2021-05-08,2,11,KONDOR DREAM,52.3,10,26.57,9.0,26.57,9.0,40.28,9.0
2021-05-08,2,12,CHANG,20.11,9,10.55,8.0,10.55,8.0,10.0,8.0
2021-05-08,3,2,WILD WEST DIAMANT,18.72,4,10.05,4.0,10.05,4.0,10.94,3.0
2021-05-08,3,3,JACOBY KEEPER,12.98,3,13.54,3.0,13.54,3.0,15.96,4.0
2021-05-08,3,4,ÖNAS PRINCE,1.92,1,1.87,1.0,1.87,1.0,1.66,1.0
2021-05-08,3,5,FURIES RAIN,30.2,6,31.21,6.0,31.21,6.0,46.25,8.0
2021-05-08,3,6,ROME PAYS OFF,9.64,2,6.94,2.0,6.94,2.0,4.95,2.0
2021-05-08,3,7,HENNESSY AM,38.95,7,30.4,7.0,30.4,7.0,29.8,6.0
2021-05-08,3,8,BEACON KRONOS,27.93,9,11.67,9.0,11.67,9.0,18.39,7.0
2021-05-08,3,9,MAESTERAEMON,10.62,5,11.86,5.0,11.86,5.0,13.88,5.0
2021-05-08,3,10,HOMBRE D.,9.43,8,15.75,8.0,15.75,8.0,37.49,9.0
2021-05-08,3,11,DEVS DEFINITIF,8.49,11,40.4,11.0,40.4,11.0,102.52,11.0
2021-05-08,3,12,CASTILLO,87.71,10,99.99,10.0,99.99,10.0,290.48,10.0
2021-05-08,4,1,BONE HARD FLASH,7.33,5,7.44,5.0,7.44,5.0,9.54,5.0
2021-05-08,4,2,MILOS GANADOR,6.29,8,8.43,6.0,8.43,6.0,12.8,6.0
2021-05-08,4,3,JUST MAKE IT,16.62,11,36.4,11.0,36.4,11.0,116.67,11.0
2021-05-08,4,4,Z.BOKO,4.03,1,3.03,1.0,3.03,1.0,2.27,1.0
2021-05-08,4,5,ALPAGO W.F.,18.27,2,9.2,2.0,9.2,2.0,7.22,2.0
2021-05-08,4,6,BARA DU CHENE,7.42,4,11.05,4.0,11.05,4.0,9.23,4.0
2021-05-08,4,7,DONOVAN HALL,99.99,12,73.97,12.0,73.97,12.0,218.42,12.0
2021-05-08,4,8,GAZZA B.R.,14.39,6,23.12,8.0,23.12,8.0,34.57,8.0
2021-05-08,4,9,ZAIRA DEL RONCO,14.11,9,13.54,9.0,13.54,9.0,21.1,9.0
2021-05-08,4,10,BILLI TIME,5.74,3,5.2,3.0,5.2,3.0,4.99,3.0
2021-05-08,4,11,MISTER DONALD,35.54,7,49.47,7.0,49.47,7.0,97.92,7.0
2021-05-08,4,12,MONCLER BO,25.65,10,39.57,10.0,39.57,10.0,100.99,10.0
2021-05-08,5,1,USAIN TÖLL,12.41,6,26.12,9.0,26.12,9.0,26.69,9.0
2021-05-08,5,2,RACKHAM,3.74,1,4.06,1.0,4.06,1.0,3.26,1.0
2021-05-08,5,3,TYSON DIMANCHE,41.09,9,18.19,10.0,18.19,10.0,35.66,10.0
2021-05-08,5,4,ECLIPSE AM,11.44,8,18.16,7.0,18.16,7.0,38.53,7.0
2021-05-08,5,5,ARVID S.H.,7.02,7,9.86,5.0,9.86,5.0,12.66,5.0
2021-05-08,5,6,UNCLE TÖLL,5.61,3,5.24,3.0,5.24,3.0,4.24,3.0
2021-05-08,5,7,MAS CAPACITY,23.71,10,19.44,8.0,19.44,8.0,18.62,8.0
2021-05-08,5,8,TAXI OUT,6.62,11,13.38,11.0,13.38,11.0,24.97,11.0
2021-05-08,5,9,FRODO S.,26.42,5,17.76,6.0,17.76,6.0,27.28,6.0
2021-05-08,5,10,EASY CASH,8.11,2,5.9,2.0,5.9,2.0,5.32,2.0
2021-05-08,5,11,GLOBAL WARRIOR,58.71,12,28.9,12.0,28.9,12.0,82.96,12.0
2021-05-08,5,12,ORACLE TILE,38.87,4,9.56,4.0,9.56,4.0,7.41,4.0
2021-05-08,6,1,LUCKY QUEEN SOA,13.74,4,15.13,5.0,15.13,5.0,19.39,5.0
2021-05-08,6,2,ALHAMBRA MAIL,9.95,3,8.03,3.0,8.03,3.0,8.91,3.0
2021-05-08,6,3,MILADY GRACE,3.05,1,3.7,1.0,3.7,1.0,3.26,1.0
2021-05-08,6,4,ALLEGRA GIFONT,2.38,2,2.25,2.0,2.25,2.0,2.03,2.0
2021-05-08,6,5,QUEEN OF TRIXS,19.24,5,26.51,7.0,26.51,7.0,30.93,6.0
2021-05-08,6,6,EXCLUSIVE LASER,45.39,10,39.3,10.0,39.3,10.0,89.91,10.0
2021-05-08,6,7,GOBI PRINCESS,41.39,7,51.48,8.0,51.48,8.0,100.61,8.0
2021-05-08,6,8,ANOTHER CREATION,99.99,11,60.63,11.0,60.63,11.0,105.04,11.0
2021-05-08,6,10,MELLBY HARISSA,19.38,8,12.25,4.0,12.25,4.0,10.63,4.0
2021-05-08,6,11,GINA MEARAS,13.22,6,16.62,6.0,16.62,6.0,22.8,7.0
2021-05-08,6,12,MAHMA LANE,43.0,9,30.03,9.0,30.03,9.0,69.6,9.0
2021-05-08,7,1,FLORIS BALDWIN,74.9,9,23.17,8.0,23.17,8.0,48.09,8.0
2021-05-08,7,2,GELATI CUT,4.29,6,13.17,6.0,13.17,6.0,16.44,6.0
2021-05-08,7,3,RACING MANGE,17.5,7,16.54,7.0,16.54,7.0,21.7,7.0
2021-05-08,7,4,DELIA DU POMMEREUX,9.95,4,5.43,4.0,5.43,4.0,4.19,4.0
2021-05-08,7,5,WHO'S WHO,5.31,2,4.46,2.0,4.46,2.0,4.38,3.0
2021-05-08,7,6,AETOS KRONOS,6.54,1,4.87,3.0,4.87,3.0,6.85,2.0
2021-05-08,7,7,ELIAN WEB,60.45,8,,,,,,
2021-05-08,7,8,ECURIE D.,3.6,3,4.25,1.0,4.25,1.0,3.36,1.0
2021-05-08,7,9,BLE DU GERS,50.38,10,42.29,9.0,42.29,9.0,74.86,9.0
2021-05-08,7,10,VERY KRONOS,8.41,5,7.94,5.0,7.94,5.0,7.91,5.0
